Place,Date,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,icon,description,stations
Delhi,23/12/19,12,6.9,9.7,12,5.7,8.8,8.7,93.8,0,0,0,,0,0,25.2,13,278.3,1017.6,25.1,1,162.9,14.3,6,,7:10:28 AM,5:29:28 PM,0.89,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
Delhi,24/12/19,15.4,7.5,10.3,15.4,6.4,9.9,8.7,90.9,0,0,0,,0,0,16.9,9.4,311.2,1019.4,29.2,0.7,112.4,9.8,5,,7:10:56 AM,5:30:00 PM,0.93,Partially cloudy,⛅,Becoming cloudy in the afternoon.,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
Delhi,25/12/19,11.1,7,8.5,11.1,4.5,7.1,7.7,94.8,0,0,0,,0,0,27,14.8,284.2,1018.4,45.2,0.8,158.8,13.6,6,,7:11:23 AM,5:30:34 PM,0.97,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,26/12/19,12.5,6.1,8.4,12.5,4.5,7.3,6.7,89.9,0,0,0,,0,0,31.7,13,287.8,1017.8,41.3,1,155.4,13.4,6,,7:11:49 AM,5:31:08 PM,0,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,27/12/19,13.2,5.5,8.5,13.2,5.1,8,6.2,86.3,0,0,0,,0,0,22,9.4,292,1018.6,26.4,1,137.1,12,5,,7:12:13 AM,5:31:44 PM,0.03,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
Delhi,28/12/19,12.5,3,7,12.5,3,6.8,6.2,95,0,0,0,,0,0,18.7,9.4,262.2,1019.4,24.5,0.7,132.1,11.4,6,,7:12:35 AM,5:32:20 PM,0.07,Partially cloudy,⛅,Clearing in the afternoon.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,29/12/19,14.8,4.6,8.7,14.8,4,8.6,6.8,89.3,0,0,0,,0,0,14.8,11.2,320,1019.8,51.3,0.6,125,10.7,5,,7:12:57 AM,5:32:58 PM,0.1,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,30/12/19,9.1,4.7,6.5,7.9,3.7,5.7,6.3,98.4,0,0,0,,0,0,22,11.2,119,1019.1,67.8,0.2,107.1,9.2,4,,7:13:17 AM,5:33:36 PM,0.13,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
Delhi,31/12/19,14.2,4.7,8.4,14.2,2.4,7.5,5.4,83.3,0,0,0,,0,0,19.1,11.2,100.8,1020.3,34.5,0.9,138.7,11.9,6,,7:13:35 AM,5:34:16 PM,0.16,Partially cloudy,⛅,Clearing in the afternoon.,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD,remote"
Delhi,01/1/20,19.6,3.8,11.1,19.6,3.6,10.9,7.3,80.8,0,0,0,,0,0,21.2,14.8,79.3,1021,28.1,0.9,154.6,13.2,6,,7:13:52 AM,5:34:57 PM,0.19,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,02/1/20,21.7,6.4,13.9,21.7,6.4,13.9,9,76.2,0,0,0,,0,0,28.1,9.4,63,1020.8,30.9,1.2,153.9,13.3,6,,7:14:08 AM,5:35:38 PM,0.23,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,03/1/20,22,9.4,15.3,22,9.4,15.3,10.6,77.3,0,0,0,,0,0,17.3,13,90.3,1018.3,32.8,1.5,147.8,12.5,6,,7:14:22 AM,5:36:20 PM,0.25,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,04/1/20,21.1,9.4,14.3,21.1,9.4,14.3,10.1,77.9,0,0,0,,0,0,19.1,14.8,281.9,1017.5,25,1.2,148.3,12.9,6,,7:14:35 AM,5:37:03 PM,0.29,Partially cloudy,⛅,Clearing in the afternoon.,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,05/1/20,20.2,8.6,14.2,20.2,8.6,14.2,8.8,73,0,0,0,,0,0,27.7,16.6,274.3,1017.9,44.2,1.6,161.5,13.9,6,,7:14:46 AM,5:37:47 PM,0.32,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,06/1/20,18.9,11,14.4,18.9,11,14.4,9.9,76.7,0,0,0,,0,0,22,13,21.7,1018.8,68.7,1.4,72.7,6.4,3,,7:14:55 AM,5:38:32 PM,0.35,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,07/1/20,18,13,15.2,18,13,15.2,12.3,83.5,3.432,100,4.17,rain,0,0,25.9,14.8,93.4,1016.3,70.4,1.7,101.4,8.7,5,,7:15:03 AM,5:39:17 PM,0.39,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with late afternoon rain.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,08/1/20,14.2,11,13,14.2,11,13,12.2,94.8,17.373,100,12.5,rain,0,0,28.8,18.4,336.1,1014.5,76.3,1.2,60.2,5.3,3,,7:15:09 AM,5:40:03 PM,0.42,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain clearing later.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,09/1/20,14,8,10.9,14,6.5,10.1,9,89.1,0,0,0,,0,0,30.6,16.6,286.2,1019.3,38.4,1.1,172.6,15,6,,7:15:14 AM,5:40:49 PM,0.45,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
Delhi,10/1/20,17,6,10.7,17,3.6,10,7.9,84.6,0,0,0,,0,0,31,15.5,275.5,1019.8,30.6,0.8,176.2,15.3,7,,7:15:17 AM,5:41:36 PM,0.48,Partially cloudy,⛅,Clearing in the afternoon.,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
Delhi,11/1/20,19,7,12.1,19,6.4,11.9,7.5,76.9,0,0,0,,0,0,24.8,14.8,263.4,1019.4,29.8,1.7,154.7,13.3,7,,7:15:19 AM,5:42:24 PM,0.5,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,12/1/20,21.8,8.3,13.8,21.8,7.6,13.7,8.7,74.7,0,0,0,,0,0,22.3,13,260.5,1016.2,24.5,1.5,169,14.5,6,,7:15:19 AM,5:43:12 PM,0.55,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,13/1/20,21,9.6,15,21,9.6,15,11.3,80.1,0.83,100,4.17,rain,0,0,36.4,19.1,129.8,1011.6,57.8,1.4,128.5,11.1,5,,7:15:17 AM,5:44:00 PM,0.59,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with late afternoon rain.,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD,remote"
Delhi,14/1/20,16.1,10,13.3,16.1,8.7,13.2,11.6,89.7,0,0,0,,0,0,18.4,13,313.2,1015.4,35.5,1.5,93.5,7.9,5,,7:15:14 AM,5:44:49 PM,0.62,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
Delhi,15/1/20,19.1,8.2,13.2,19.1,7.7,13.2,10.5,85.2,0,0,0,,0,0,19.4,11.2,320.3,1016.3,30.1,1.5,168.1,14.6,7,,7:15:09 AM,5:45:38 PM,0.66,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,16/1/20,15.2,8,12.2,15.2,6.8,12.1,10.6,90.1,4.045,100,16.67,rain,0,0,34.2,11.2,315.6,1015.3,62.7,1,110.9,9.8,5,,7:15:02 AM,5:46:27 PM,0.69,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,17/1/20,16.7,11.4,13,16.7,11.4,13,11.5,91.4,2.39,100,8.33,rain,0,0,19.8,13,293.4,1016.4,62.7,1,111.9,9.5,4,,7:14:54 AM,5:47:17 PM,0.75,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with early morning rain.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,18/1/20,16.5,10.5,12.5,16.5,10.5,12.5,10.5,88.2,0,0,0,,0,0,21.2,11.2,299.8,1018.3,48.1,0.9,117.7,10.3,6,,7:14:45 AM,5:48:07 PM,0.76,Partially cloudy,⛅,Clearing in the afternoon.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,19/1/20,15.8,7.9,10.5,15.8,5,9.4,9.1,92.1,0,0,0,,0,0,25.6,16.9,267.1,1019.2,28.1,0.9,165.9,14.3,7,,7:14:33 AM,5:48:57 PM,0.8,Partially cloudy,⛅,Clearing in the afternoon.,"42182099999,42176099999,VIDP,42139099999,42181099999"
Delhi,20/1/20,15.3,8,11,15.3,6,10.3,10.2,94.8,0,0,0,,0,0,23.8,13,268.7,1018.1,50.5,0.8,150.6,13,6,,7:14:20 AM,5:49:47 PM,0.84,Partially cloudy,⛅,Partly cloudy throughout the day.,"42182099999,42176099999,VIDP,42139099999,42181099999"
