Place,Date,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Thiruvananthapuram,23/9/18,31.3,25,28.2,37.5,25,31.6,24.1,79.2,3.222,100,12.5,rain,0,0,34.6,14.8,308.5,1010.8,60.3,5.2,246,21.2,9,,2018-09-23 6:11:17,2018-09-23 18:17:56,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,24/9/18,30.8,24.9,27.6,37.2,24.9,30.8,24.4,83.1,19.716,100,8.33,rain,0,0,29.5,18.4,309.2,1010.7,67.5,4.9,212.9,18.4,7,,2018-09-24 6:11:10,2018-09-24 18:17:21,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,🌧️,"VOTV,43371099999,43377099999,43354099999,remote,43372099999"
Thiruvananthapuram,25/9/18,31.4,25,28,36.3,25,31.3,24.4,81.8,0,0,0,,0,0,34.2,20.5,304.2,1009.7,47.1,4.7,244.2,21,9,,2018-09-25 6:11:03,2018-09-25 18:16:46,0.5,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,26/9/18,32,25.8,28.6,39.2,25.8,32.8,24.5,78.8,0,0,0,,0,0,35.3,20.5,324.3,1008,55.2,5.2,257.5,22.3,9,,2018-09-26 6:10:57,2018-09-26 18:16:12,0.54,Partially cloudy,Becoming cloudy in the afternoon.,⛅,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,27/9/18,31.2,25.6,28,37.7,25.6,31.4,24.3,81.1,2.389,100,4.17,rain,0,0,30.6,14.8,320.1,1007.8,57.3,4.8,245.3,21.1,9,,2018-09-27 6:10:50,2018-09-27 18:15:37,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,28/9/18,31.1,26,28.2,37.7,26,31.9,24.4,80.5,2.268,100,4.17,rain,0,0,32.4,16.6,297.5,1008.1,63.5,4.7,235.7,20.3,9,,2018-09-28 6:10:44,2018-09-28 18:15:03,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,29/9/18,30,24.9,26.9,35.9,24.9,28.9,24.5,87.3,9.753,100,12.5,rain,0,0,24.1,14.8,304.1,1008.7,84.3,4,194.6,16.7,7,,2018-09-29 6:10:37,2018-09-29 18:14:29,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,🌧️,"VOTV,43371099999,43377099999,43354099999,remote,43372099999"
Thiruvananthapuram,30/9/18,30.4,24.6,27.3,36.6,24.6,30.1,24.7,86.4,9.971,100,12.5,rain,0,0,27,14.8,302.9,1008.2,66.1,4,157.1,13.6,6,,2018-09-30 6:10:31,2018-09-30 18:13:55,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,01/10/18,30.6,26,28,37.3,26,32,24.8,82.9,0.302,100,4.17,rain,0,0,27.7,13,273.8,1008.3,86.1,4.5,218.4,18.8,8,,2018-10-01 6:10:26,2018-10-01 18:13:21,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,02/10/18,30.1,25,26.9,36.8,25,29,24.3,85.8,8.776,100,4.17,rain,0,0,28.1,16.6,298.6,1008.8,78.6,4.3,154.8,13.3,5,,2018-10-02 6:10:20,2018-10-02 18:12:48,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,03/10/18,30,24.6,27.4,36.2,24.6,30.6,24.8,86,0.492,100,8.33,rain,0,0,26.6,11.2,246.9,1008.7,74.7,4.4,191.9,16.6,8,,2018-10-03 6:10:15,2018-10-03 18:12:15,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,🌧️,"VOTV,43371099999,43377099999,43354099999,remote,43372099999"
Thiruvananthapuram,04/10/18,30.6,25,27,36.6,25,29.1,24.4,86.1,0.204,100,8.33,rain,0,0,35.6,14.8,308.6,1008.2,79.5,5.2,170.1,14.8,7,,2018-10-04 6:10:10,2018-10-04 18:11:43,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,🌧️,"VOTV,43371099999,43377099999,remote,43354099999,43372099999"
Thiruvananthapuram,05/10/18,30,25.4,27.8,36.2,25.4,31.5,24.7,83.1,6.052,100,12.5,rain,0,0,27.4,11.2,268.4,1007.6,89.4,4.8,120.3,10.4,6,,2018-10-05 6:10:05,2018-10-05 18:11:11,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,06/10/18,30.2,25.5,27.8,36.8,25.5,31.4,24.5,82.6,5.326,100,8.33,rain,0,0,25.9,14.8,178,1007.7,89.4,4.6,154.9,13.5,6,,2018-10-06 6:10:01,2018-10-06 18:10:39,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,07/10/18,29,25.3,26.4,34.5,25.3,27.8,25,92,43.721,100,16.67,rain,0,0,24.5,11.2,134.6,1008.5,86.9,3.7,131.1,11.2,6,,2018-10-07 6:09:57,2018-10-07 18:10:07,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,08/10/18,29.1,24.4,25.9,35.5,24.4,26.7,24.5,92.1,14.56,100,16.67,rain,0,0,37.1,18.4,346.9,1009,86.3,3.6,171.4,14.7,7,,2018-10-08 6:09:54,2018-10-08 18:09:36,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,09/10/18,31.2,23.6,27.1,36.7,23.6,29.7,24.1,84.5,8.864,100,8.33,rain,0,0,35.6,16.6,345.7,1008.5,84.9,4.6,188.4,16.3,8,,2018-10-09 6:09:51,2018-10-09 18:09:06,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,10/10/18,31,25,27.8,36.5,25,30.7,24,80.7,0.276,100,8.33,rain,0,0,38.5,20.5,331.9,1008.1,81,5.2,202.4,17.3,8,,2018-10-10 6:09:48,2018-10-10 18:08:36,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,11/10/18,30.6,25,27.7,36.9,25,30.6,24.3,82,2.92,100,4.17,rain,0,0,37.1,18.4,332.3,1008.1,82.2,4.2,238,20.6,8,,2018-10-11 6:09:46,2018-10-11 18:08:06,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,12/10/18,31,26,28.3,37.7,26,32.5,24.6,80.8,0.125,100,8.33,rain,0,0,31.7,16.6,331.1,1008.9,79.7,4.3,216.7,18.6,9,,2018-10-12 6:09:44,2018-10-12 18:07:37,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,13/10/18,31,24.9,27.7,39.1,24.9,31,24.8,84.9,39.308,100,4.17,rain,0,0,28.8,13,236.5,1010.7,71.5,4.5,213.1,18.3,8,,2018-10-13 6:09:42,2018-10-13 18:07:09,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,14/10/18,30.2,25.2,27.7,36.8,25.2,30.9,24.6,83.7,0.243,100,4.17,rain,0,0,27,11.2,297.1,1011.8,81.3,4.2,173.5,14.9,7,,2018-10-14 6:09:41,2018-10-14 18:06:41,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,15/10/18,31.1,24.8,28.1,38.5,24.8,31.4,24.5,81.4,0,0,0,,0,0,23.4,14.8,302.4,1011.4,73.8,4.7,242.4,21,9,,2018-10-15 6:09:41,2018-10-15 18:06:14,0.2,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,16/10/18,30,23.9,26.8,36.2,23.9,29.4,24.5,87.3,45.489,100,25,rain,0,0,23.8,11.2,295.3,1012.1,90.3,4.2,209.5,18.1,8,,2018-10-16 6:09:41,2018-10-16 18:05:47,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,17/10/18,29.8,23.8,26.9,34.7,23.8,29,23.9,84.3,11.314,100,4.17,rain,0,0,27.4,13,347.8,1012.2,83,4.7,220.7,19,8,,2018-10-17 6:09:41,2018-10-17 18:05:21,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,18/10/18,31.6,25,28.4,37.8,25,31.8,23.7,76.1,1,100,4.17,rain,0,0,23.8,14.8,311.3,1010.5,60.9,5.4,264.5,22.8,9,,2018-10-18 6:09:43,2018-10-18 18:04:56,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,19/10/18,30.5,24,27.3,36.2,24,30.3,24.4,84.7,57.599,100,20.83,rain,0,0,23,13,16.2,1010.4,76.8,4.7,234.9,20.4,8,,2018-10-19 6:09:44,2018-10-19 18:04:31,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,20/10/18,29.9,24.6,26.7,35.6,24.6,28.9,24.8,89.2,10.181,100,16.67,rain,0,0,26.6,20.5,356.2,1011.4,85.3,4.3,164.5,14.1,8,,2018-10-20 6:09:46,2018-10-20 18:04:07,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,21/10/18,31,24.4,27.2,36.5,24.4,29.1,23.8,82.4,2.347,100,12.5,rain,0,0,27,18.4,327.3,1011.4,53.2,4.8,199.4,17.2,8,,2018-10-21 6:09:49,2018-10-21 18:03:44,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,22/10/18,30,24.6,26.8,35.1,24.6,28.9,24,85,7.263,100,12.5,rain,0,0,26.6,9.4,246,1011.8,80.1,4.5,171,14.8,7,,2018-10-22 6:09:53,2018-10-22 18:03:22,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,23/10/18,30.5,25,27.4,35.9,25,29.6,24.1,82.7,1.512,100,4.17,rain,0,0,24.8,16.6,255.3,1011.2,70.3,4.4,204.3,17.5,7,,2018-10-23 6:09:57,2018-10-23 18:03:00,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,24/10/18,31,24.4,27.5,36.5,24.4,30.3,23.9,81.4,2.244,100,12.5,rain,0,0,23.8,11.2,200.6,1010.7,56.6,4.5,218.7,18.9,8,,2018-10-24 6:10:01,2018-10-24 18:02:39,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,🌧️,"VOTV,43371099999,43377099999,43354099999,remote,43372099999"
Thiruvananthapuram,25/10/18,29.1,25,27.3,33.9,25,30.2,24.1,82.9,0.012,100,8.33,rain,0,0,29.2,11.2,309.4,1011.2,88.6,4,156.8,13.7,6,,2018-10-25 6:10:06,2018-10-25 18:02:19,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,26/10/18,31.7,25.4,28.6,38.1,25.4,32.5,24.3,77.8,0,0,0,,0,0,28.1,13,247.1,1010.8,58.4,4.8,233,20.1,8,,2018-10-26 6:10:12,2018-10-26 18:01:59,0.56,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOTV,43371099999,43377099999,43354099999,remote,43372099999"
Thiruvananthapuram,27/10/18,32,24.4,28.6,37.5,24.4,31.8,23.3,73.8,0.007,100,4.17,rain,0,0,28.8,13,272.7,1010.7,43.2,4.8,238.4,20.4,8,,2018-10-27 6:10:19,2018-10-27 18:01:41,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,28/10/18,31.7,25.6,28.6,37.7,25.6,32.4,24.1,76.9,1.486,100,8.33,rain,0,0,24.5,11.2,250,1009.9,53.7,4.6,247.9,21.2,9,,2018-10-28 6:10:26,2018-10-28 18:01:23,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,29/10/18,30.4,25.2,28.1,35.4,25.2,31.6,24,78.8,0,0,0,,0,0,27.4,18.4,337.5,1009.5,64.8,4.7,205.7,17.6,7,,2018-10-29 6:10:34,2018-10-29 18:01:06,0.66,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,30/10/18,31.7,25.3,28.4,37.7,25.3,31.9,24,77.6,0,0,0,,0,0,24.1,14.8,315.5,1008.7,52.4,4.7,245.6,21.2,9,,2018-10-30 6:10:42,2018-10-30 18:00:50,0.7,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,31/10/18,31.7,25.4,28.1,37.9,25.4,31.5,24.1,79.4,0.605,100,4.17,rain,0,0,23.4,14.8,310.5,1008.8,52.9,4.4,218,18.7,9,,2018-10-31 6:10:52,2018-10-31 18:00:35,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,01/11/18,30,24.6,27.5,36.2,24.6,30.5,24.2,82.5,0.73,100,4.17,rain,0,0,23.4,14.8,43.8,1008.6,80.7,4.1,131.7,11.4,5,,2018-11-01 6:11:02,2018-11-01 18:00:21,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,02/11/18,31,25.4,27.8,37.7,25.4,30.8,24.7,83.8,25.434,100,16.67,rain,0,0,31.3,11.2,224.1,1008.4,75.3,4.5,200,17.3,8,,2018-11-02 6:11:12,2018-11-02 18:00:08,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,03/11/18,28.9,24.2,26.1,35.1,24.2,27.8,24.5,90.9,66.132,100,25,rain,0,0,30.2,5.4,338.6,1009.5,88.8,3.9,87,7.6,4,,2018-11-03 6:11:23,2018-11-03 17:59:56,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,🌧️,"VOTV,43371099999,43377099999,43354099999,remote,43372099999"
Thiruvananthapuram,04/11/18,32.8,24.9,28.1,41.7,24.9,32.1,24.9,83.2,4.38,100,4.17,rain,0,0,22.3,11.2,290.5,1009.3,65.1,5.1,209.4,18,7,,2018-11-04 6:11:35,2018-11-04 17:59:44,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,05/11/18,30.7,25.9,28.3,36.1,25.9,32.1,24,77.8,0,0,0,,0,0,27.7,11.2,300.2,1009.6,62.5,4.6,218.9,18.9,8,,2018-11-05 6:11:48,2018-11-05 17:59:34,0.91,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,06/11/18,30,25.2,27.4,36.2,25.2,30.2,24.8,86.1,8.71,100,12.5,rain,0,0,26.6,7.6,340.3,1010.3,82.4,4.6,124.5,10.7,4,,2018-11-06 6:12:02,2018-11-06 17:59:25,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,07/11/18,28.5,25.1,26.8,32.2,25.1,28.6,23.5,82.3,5.457,100,12.5,rain,0,0,27.4,9.4,117.2,1010.7,81.1,4.3,156.9,13.7,6,,2018-11-07 6:12:16,2018-11-07 17:59:16,0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,08/11/18,29.4,25,27.3,34.5,25,29.9,23.7,80.7,4.254,100,20.83,rain,0,0,24.5,3.6,4.4,1010.1,87.3,4.5,60.2,5.1,4,,2018-11-08 6:12:31,2018-11-08 17:59:09,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,09/11/18,29.4,24.5,26.9,34.5,24.5,29.3,24.2,85.3,14.323,100,16.67,rain,0,0,23.8,11.2,348.9,1009.1,89.6,4.3,72,6.2,3,,2018-11-09 6:12:46,2018-11-09 17:59:03,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,10/11/18,32,24.4,28.2,40.6,24.4,31.9,24.4,80.9,0.73,100,4.17,rain,0,0,27,11.2,292.7,1009.6,49.3,5,219.9,18.9,8,,2018-11-10 6:13:02,2018-11-10 17:58:57,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,11/11/18,31,25.7,28.4,36.5,25.7,32.4,24.3,78.6,2.972,100,8.33,rain,0,0,27,7.6,293,1011,54.4,5.1,240.4,20.8,9,,2018-11-11 6:13:19,2018-11-11 17:58:53,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,12/11/18,30.7,24.6,28.2,36.1,24.6,31.9,24.2,79.5,0,0,0,,0,0,23,8.3,327.8,1010.4,42.1,4.9,236.5,20.5,8,,2018-11-12 6:13:37,2018-11-12 17:58:50,0.15,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,13/11/18,30,25.5,27.8,35.2,25.5,30.6,23.9,80.2,0.2,100,8.33,rain,0,0,29.9,14.8,315.5,1009.1,59.5,4.9,225.4,19.5,8,,2018-11-13 6:13:55,2018-11-13 17:58:47,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,14/11/18,32,25,28.6,39.2,25,32.6,24.3,78.1,0,0,0,,0,0,25.2,16.6,326,1008.2,36.6,4.7,222.5,19.1,8,,2018-11-14 6:14:15,2018-11-14 17:58:46,0.21,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,15/11/18,32,26,29.3,39.2,26,34.3,24.3,74.9,0.002,100,4.17,rain,0,0,22.7,18.4,327.4,1008.4,37.8,4.1,236,20.4,8,,2018-11-15 6:14:34,2018-11-15 17:58:46,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,16/11/18,30,21.4,26.1,36.2,21.4,27.9,23.7,87,38.714,100,16.67,rain,0,0,31.3,16.6,25.3,1009.1,83.8,3.9,48.1,4.1,2,,2018-11-16 6:14:55,2018-11-16 17:58:47,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,17/11/18,31.6,24.9,28.1,39.7,24.9,31.9,24.6,81.5,0.73,100,4.17,rain,0,0,25.9,11.2,174.6,1009.9,65.3,5.2,222.1,19.2,8,,2018-11-17 6:15:16,2018-11-17 17:58:49,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,18/11/18,31,25,27.5,37.7,25,30.2,24.3,83.2,3.78,100,8.33,rain,0,0,27,13,175.1,1010.7,53.5,4.3,224.6,19.5,7,,2018-11-18 6:15:37,2018-11-18 17:58:52,0.34,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,🌧️,"VOTV,43371099999,43377099999,43354099999,remote,43372099999"
Thiruvananthapuram,19/11/18,32,24.9,27.8,40.3,24.9,31.2,24.5,82.7,14.995,100,16.67,rain,0,0,28.4,14.8,323.6,1010.8,70.2,4.3,187.7,16.1,7,,2018-11-19 6:16:00,2018-11-19 17:58:56,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,20/11/18,29,24.4,27.3,35.6,24.4,30.4,24.8,86.2,13.266,100,8.33,rain,0,0,27.4,11.2,312.8,1011.5,79.3,4.4,149.8,12.9,6,,2018-11-20 6:16:23,2018-11-20 17:59:01,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,🌧️,"VOTV,43371099999,43377099999,43354099999,remote,43372099999"
Thiruvananthapuram,21/11/18,31,24.9,28.2,37.7,24.9,31.9,24.8,82.5,3.65,100,4.17,rain,0,0,31,20.5,347,1010.8,65.6,5,176.9,15.1,7,,2018-11-21 6:16:46,2018-11-21 17:59:07,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,22/11/18,32,25.3,28.5,38.6,25.3,32.5,24.4,79.2,0.6,100,8.33,rain,0,0,20.9,13,219,1010.2,47.4,4.9,192.2,16.6,8,,2018-11-22 6:17:10,2018-11-22 17:59:14,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,🌧️,"VOTV,43371099999,43377099999,43354099999,remote,43372099999"
Thiruvananthapuram,23/11/18,32.4,25.4,29,40,25.4,33.5,24.6,77.9,0,0,0,,0,0,22.7,13,345.7,1011.6,52.1,5.1,183.7,15.8,7,,2018-11-23 6:17:35,2018-11-23 17:59:22,0.5,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,24/11/18,32,25.9,28.1,39.2,25.9,31.7,24.5,81.5,25.625,100,8.33,rain,0,0,25.2,11.2,273.5,1013.1,72.5,4.9,174.8,15,7,,2018-11-24 6:18:00,2018-11-24 17:59:31,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,25/11/18,31,25.2,28,37.1,25.2,30.9,24.2,80.8,0.076,100,4.17,rain,0,0,24.8,13,236.8,1012.6,45.9,4.9,222.8,19.2,8,,2018-11-25 6:18:26,2018-11-25 17:59:41,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,🌧️,"VOTV,43371099999,43377099999,remote,43354099999,43372099999"
Thiruvananthapuram,26/11/18,31.5,24.9,28.5,38.4,24.9,31.9,24,77.2,0,0,0,,0,0,18.4,11.2,272.8,1010.4,32.3,4.7,250,21.4,9,,2018-11-26 6:18:52,2018-11-26 17:59:52,0.61,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,27/11/18,32,24.7,28.5,40.6,24.7,32.4,24.4,78.8,0,0,0,,0,0,27.4,13,339.6,1010.3,32.8,4.8,264.6,22.8,9,,2018-11-27 6:19:19,2018-11-27 18:00:04,0.64,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,28/11/18,32,25,28.6,40.2,25,32.6,24.4,78.8,0,0,0,,0,0,22.3,13,298,1010.5,33.6,4.6,239,20.7,9,,2018-11-28 6:19:47,2018-11-28 18:00:17,0.68,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOTV,43371099999,43377099999,43354099999,remote,43372099999"
Thiruvananthapuram,29/11/18,31,26.5,28.6,37.7,26.5,32.9,24.3,77.6,0.002,100,4.17,rain,0,0,20.9,9.4,351.4,1011.4,73.5,3.9,92.4,7.8,3,,2018-11-29 6:20:14,2018-11-29 18:00:31,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,🌧️,"VOTV,43371099999,43377099999,remote,43354099999,43372099999"
Thiruvananthapuram,30/11/18,32.6,25.3,28.6,42,25.3,32.1,24,76.9,0.007,100,8.33,rain,0,0,25.6,11.2,231.3,1011.9,66.1,4.5,177.4,15.3,6,,2018-11-30 6:20:42,2018-11-30 18:00:46,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,01/12/18,31.6,25.1,28.5,40.4,25.1,32.6,24.2,77.9,0,0,0,,0,0,18.4,11.2,269.6,1009.8,50.6,5.1,210.8,18.3,7,,2018-12-01 6:21:11,2018-12-01 18:01:01,0.79,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOTV,43371099999,43377099999,remote,43354099999,43372099999"
Thiruvananthapuram,02/12/18,31.5,25,28.6,39.4,25,32.5,24.3,78.1,0,0,0,,0,0,22.3,13,255.5,1008.2,43,4.8,259.4,22.4,9,,2018-12-02 6:21:40,2018-12-02 18:01:18,0.82,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,03/12/18,32.2,24.4,28.4,38.8,24.4,31.9,23.9,77.5,0,0,0,,0,0,20.2,14.8,248.5,1008.7,35.6,4.9,252.2,21.8,9,,2018-12-03 6:22:09,2018-12-03 18:01:36,0.86,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOTV,43371099999,43377099999,43354099999,43372099999"
Thiruvananthapuram,04/12/18,31,25.7,28.1,37.7,25.7,32.4,24.7,81.9,0.306,100,8.33,rain,0,0,27,7.6,264.1,1009.6,64.8,3.9,132.1,11.3,5,,2018-12-04 6:22:39,2018-12-04 18:01:54,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,🌧️,"VOTV,43371099999,43377099999,43354099999,43372099999"
