Place,Date,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Chennai,04/12/20,27,24,25.8,31.2,24,26.7,24.9,94.7,60.275,100,20.83,rain,0,0,39.2,18.4,53.4,1009,97.5,3.1,14.4,1.1,1,,2020-12-04 6:17:19,2020-12-04 17:41:00,0.64,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,🌧️,"VOMM,43279099999,AUCE,43278099999"
Chennai,05/12/20,28,24.9,26,33.6,24.9,27,25.1,94.7,32.548,100,12.5,rain,0,0,43.6,14.8,39,1009.5,92.7,3.7,70.5,6,3,,2020-12-05 6:17:52,2020-12-05 17:41:16,0.67,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,🌧️,"VOMM,43279099999,AUCE,43278099999"
Chennai,06/12/20,31,25.2,27.7,39.1,25.2,31.3,25.4,87.7,24.111,100,16.67,rain,0,0,30.2,38.9,69.7,1010.8,71.8,5.1,95.8,8.1,4,,2020-12-06 6:18:26,2020-12-06 17:41:34,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,🌧️,"VOMM,43279099999,VTZJ,AUCE,43278099999"
Chennai,07/12/20,30,24.8,27.3,38.8,24.8,30.5,25.4,90.1,13.987,100,16.67,rain,0,0,30.6,16.6,81.8,1012.7,79.1,4.5,111.3,9.7,5,,2020-12-07 6:18:59,2020-12-07 17:41:53,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,🌧️,"VOMM,43279099999,AUCE,43278099999"
Chennai,08/12/20,32,24.9,27.4,40.6,24.9,30.7,25.2,87.9,13.354,100,12.5,rain,0,0,32.4,33.1,89.8,1013.1,65.6,5.6,152.5,13.2,6,,2020-12-08 6:19:32,2020-12-08 17:42:13,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,🌧️,"VOMM,43279099999,VTZJ,AUCE,43278099999"
Chennai,09/12/20,31,24.3,27.1,36.5,24.3,29,24.1,84.6,4.823,100,8.33,rain,0,0,33.5,22.3,72.3,1013,66.3,5.2,155.9,13.5,6,,2020-12-09 6:20:05,2020-12-09 17:42:33,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,🌧️,"VOMM,43279099999,AUCE,43278099999"
Chennai,10/12/20,31,22.8,26.3,34.6,22.8,27.3,22.2,79.5,0,0,0,,0,0,23.4,22.3,66.9,1013.2,47.3,5.4,201.6,17.5,7,,2020-12-10 6:20:38,2020-12-10 17:42:55,0.85,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,AUCE,43278099999"
Chennai,11/12/20,31,22.5,26,35.5,22.5,27.2,22.1,80.5,0,0,0,,0,0,29.2,18.4,36.4,1013.1,45.7,4.4,205.5,17.8,7,,2020-12-11 6:21:11,2020-12-11 17:43:17,0.88,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,AUCE,43278099999"
Chennai,12/12/20,31,22.7,26.1,34.6,22.7,27,21.4,77.3,0,0,0,,0,0,26.6,16.6,46.6,1012.5,39.4,4.9,218.9,18.7,8,,2020-12-12 6:21:44,2020-12-12 17:43:40,0.92,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,AUCE,43278099999"
Chennai,13/12/20,31,22.6,26.5,34.6,22.6,27.9,22.6,80.2,0,0,0,,0,0,26.3,14.8,44.9,1011.6,40.2,4.4,198.6,17.2,7,,2020-12-13 6:22:17,2020-12-13 17:44:04,0.95,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,AUCE,43278099999"
Chennai,14/12/20,31,22.5,26.1,33.6,22.5,26.9,21.5,77.6,0,0,0,,0,0,27,16.6,64.3,1011.6,38.5,5.2,164.3,14.2,7,,2020-12-14 6:22:49,2020-12-14 17:44:29,0,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,AUCE,43278099999"
Chennai,15/12/20,32,23.4,27.3,36.8,23.4,29.6,22.8,77.5,0,0,0,,0,0,37.4,20.5,48.5,1012.4,58.2,4.9,187.6,16,7,,2020-12-15 6:23:21,2020-12-15 17:44:55,0.02,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,AUCE,43278099999"
Chennai,16/12/20,30,24.6,27.6,36.2,24.6,30.7,24.2,82.5,4.181,100,16.67,rain,0,0,38.9,20.5,56,1013,92.9,4.4,118.4,10.3,5,,2020-12-16 6:23:53,2020-12-16 17:45:21,0.05,"Rain, Overcast",Cloudy skies throughout the day with rain.,🌧️,"VOMM,43279099999,AUCE,43278099999"
Chennai,17/12/20,30,25.8,27.7,36.2,25.8,30.9,24.3,82.1,8.488,100,12.5,rain,0,0,35.6,22.3,56.6,1013,86.6,4.4,114.5,9.8,5,,2020-12-17 6:24:25,2020-12-17 17:45:48,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,🌧️,"VOMM,43279099999,AUCE,43278099999"
Chennai,18/12/20,32,25,27.2,37.9,25,29.3,23.6,81.4,0,0,0,,0,0,40,25.9,43.9,1013,77.3,4.3,177.5,15.2,7,,2020-12-18 6:24:57,2020-12-18 17:46:16,0.12,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,AUCE,43278099999"
Chennai,19/12/20,31,24.8,27.2,36.5,24.8,28.8,22.7,77.5,0,0,0,,0,0,38.5,22.3,69.5,1013.8,76.7,4.5,205.3,17.8,7,,2020-12-19 6:25:28,2020-12-19 17:46:44,0.15,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,AUCE,43278099999"
Chennai,20/12/20,30,24,26.8,31.9,24,27.5,20.2,68.3,0,0,0,,0,0,46.4,27.7,55.4,1014,49.4,5.1,209.9,18.1,8,,2020-12-20 6:25:58,2020-12-20 17:47:13,0.18,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,AUCE,43278099999"
Chennai,21/12/20,30,23.2,26.2,31.3,23.2,26.6,19,65.5,0,0,0,,0,0,42.5,27.7,53,1013.3,62.1,5.7,203.5,17.6,7,,2020-12-21 6:26:28,2020-12-21 17:47:42,0.21,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,AUCE,43278099999"
Chennai,22/12/20,29,21.4,25,30.8,21.4,25.5,19.6,72.9,0,0,0,,0,0,34.2,14.8,45.8,1012.6,61.9,4.9,202.7,17.3,8,,2020-12-22 6:26:58,2020-12-22 17:48:13,0.25,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,AUCE,43278099999"
Chennai,23/12/20,29,21.3,25.2,30.8,21.3,25.7,19.9,73.5,0,0,0,,0,0,33.5,18.4,46.1,1011.8,56.9,5.2,206.9,17.8,8,,2020-12-23 6:27:27,2020-12-23 17:48:43,0.28,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,AUCE,43278099999"
Chennai,24/12/20,30,20.8,25,31.3,20.8,25.4,19.7,74.5,0,0,0,,0,0,31.3,18.4,38.6,1011,49.8,4.9,175.5,15,7,,2020-12-24 6:27:56,2020-12-24 17:49:14,0.31,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,AUCE,43278099999"
Chennai,25/12/20,30,21.3,25.6,32.6,21.3,26.4,20.3,73.8,0,0,0,,0,0,33.5,13,35.7,1011.9,44.7,5.1,212.1,18.3,8,,2020-12-25 6:28:24,2020-12-25 17:49:46,0.34,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,AUCE,43278099999"
Chennai,26/12/20,30,21.5,25.6,31.9,21.5,26.3,20.8,76.2,0,0,0,,0,0,34.6,14.8,27.4,1012.6,52.6,5.1,170.5,14.7,7,,2020-12-26 6:28:52,2020-12-26 17:50:18,0.37,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,AUCE,43278099999"
Chennai,27/12/20,30,22.6,25.9,32.7,22.6,27,21.7,78.4,0,0,0,,0,0,38.5,22.3,36.7,1012.1,48.5,4.3,196.6,16.9,7,,2020-12-27 6:29:18,2020-12-27 17:50:50,0.41,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,AUCE,43278099999"
Chennai,28/12/20,30,21.8,25.9,32.6,21.8,26.8,21,75.5,0,0,0,,0,0,40,18.4,29.6,1011.5,44.7,4.8,205.4,17.8,8,,2020-12-28 6:29:45,2020-12-28 17:51:23,0.44,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,AUCE,43278099999"
Chennai,29/12/20,30,24.3,26.8,33.6,24.3,28.3,22.2,76.6,0,0,0,,0,0,39.6,22.3,37.4,1011.3,82.4,4,111.4,9.6,4,,2020-12-29 6:30:10,2020-12-29 17:51:55,0.47,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,AUCE,43278099999"
Chennai,30/12/20,29.5,25,27,33.1,25,28.7,23.3,81,5.628,100,4.17,rain,0,0,41.4,24.1,51.5,1011.4,89.6,4,63.3,5.4,4,,2020-12-30 6:30:35,2020-12-30 17:52:29,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,🌧️,"VOMM,43279099999,AUCE,43278099999"
Chennai,31/12/20,30,25.4,27.4,34.1,25.4,29.2,22.5,74.9,0,0,0,,0,0,42.8,27.7,64.6,1012,80.3,4.9,171.5,14.8,7,,2020-12-31 6:30:59,2020-12-31 17:53:02,0.54,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,AUCE,43278099999"
Chennai,01/1/21,30,23,26.3,32.6,23,27.1,21.1,74.2,0,0,0,,0,0,39.2,27.7,53.5,1012.9,59.6,5,174.9,15.1,7,,2021-01-01 6:31:22,2021-01-01 17:53:36,0.58,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,AUCE,43278099999"
Chennai,02/1/21,27,24.4,25.3,30.1,24.4,25.5,23.3,88.5,5.823,100,8.33,rain,0,0,34.2,17.6,31.1,1012.3,89.8,3.5,58.3,5,2,,2021-01-02 6:31:45,2021-01-02 17:54:10,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,🌧️,"VOMM,43279099999,AUCE,43278099999"
Chennai,03/1/21,28,24.9,26.1,31.9,24.9,27.2,23.8,87.2,0.22,100,4.17,rain,0,0,34.9,27.7,49.9,1010.9,87.1,4.2,128.3,11,5,,2021-01-03 6:32:06,2021-01-03 17:54:43,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,🌧️,"VOMM,43279099999,AUCE,43278099999"
Chennai,04/1/21,29,23,26.5,33.6,23,28.4,23.2,82.2,0,0,0,,0,0,36,22.3,47.6,1011.4,68.2,5,160.1,13.8,6,,2021-01-04 6:32:27,2021-01-04 17:55:18,0.68,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,AUCE,43278099999"
Chennai,05/1/21,26,23,24.7,26,23,24.7,23.7,94.5,164.47,100,29.17,rain,0,0,29.2,13.9,29.1,1011.6,97.1,2.7,57.6,4.9,4,,2021-01-05 6:32:47,2021-01-05 17:55:52,0.72,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,🌧️,"VOMM,43279099999,AUCE,43278099999"
Chennai,06/1/21,28.2,22,24.8,32.8,22,25.2,23.2,91.1,34.293,100,12.5,rain,0,0,30.2,18.4,79.7,1010.9,82,3.9,120.4,10.5,5,,2021-01-06 6:33:06,2021-01-06 17:56:26,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,🌧️,"VOMM,43279099999,AUCE,43278099999"
Chennai,07/1/21,30,24.7,26.4,35.1,24.7,27.9,24.7,91,7.793,100,12.5,rain,0,0,30.6,24.1,54.6,1009.8,87.9,4.3,157.8,13.5,6,,2021-01-07 6:33:24,2021-01-07 17:57:00,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,🌧️,"VOMM,43279099999,AUCE,43278099999"
Chennai,08/1/21,28,24.9,26.3,32.7,24.9,27.5,24.2,88.5,0,0,0,,0,0,26.6,13,52.9,1009.3,84.9,5.1,162.9,14.2,6,,2021-01-08 6:33:41,2021-01-08 17:57:34,0.82,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,AUCE,43278099999"
Chennai,09/1/21,30,24.4,26.9,35.1,24.4,28.8,24.2,85.9,0.073,100,4.17,rain,0,0,29.2,20.5,66.2,1010.1,65.2,5.3,187.5,16.3,8,,2021-01-09 6:33:57,2021-01-09 17:58:08,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,🌧️,"VOMM,43279099999,AUCE,43278099999"
Chennai,10/1/21,30,25,27.3,36.2,25,29.9,24.6,85.7,0,0,0,,0,0,34.6,24.1,41.6,1010.5,64.2,4.6,151.8,13,5,,2021-01-10 6:34:12,2021-01-10 17:58:42,0.9,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,AUCE,43278099999"
Chennai,11/1/21,30,25.8,27.3,35.1,25.8,29.6,24.3,84.4,0.549,100,4.17,rain,0,0,42.5,18.4,37.6,1011.1,74.4,4.9,140.1,12.1,7,,2021-01-11 6:34:26,2021-01-11 17:59:16,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,🌧️,"VOMM,43279099999,AUCE,43278099999"
Chennai,12/1/21,30,25,27.1,35.1,25,29,23.8,82.9,0,0,0,,0,0,44.3,22.3,40.7,1011.3,73.2,5.4,151.4,13,6,,2021-01-12 6:34:40,2021-01-12 17:59:49,0.97,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,AUCE,43278099999"
Chennai,13/1/21,30,24.8,26.8,34.1,24.8,28.3,23.4,82.4,0,0,0,,0,0,37.4,25.9,55.3,1011.4,51.9,4.5,208.9,17.9,8,,2021-01-13 6:34:52,2021-01-13 18:00:23,0,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,AUCE,43278099999"
Chennai,14/1/21,30,24.2,26.8,35.1,24.2,28.6,23.6,83.5,0,0,0,,0,0,39.2,22.3,57.9,1011,59.9,4.6,170.1,14.7,7,,2021-01-14 6:35:03,2021-01-14 18:00:56,0.03,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,AUCE,43278099999"
Chennai,15/1/21,31,23,26.5,35.5,23,27.6,22.2,78.9,0,0,0,,0,0,28.4,18.4,65.9,1011,54.2,4.6,208.6,18.1,7,,2021-01-15 6:35:13,2021-01-15 18:01:29,0.07,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,AUCE,43278099999"
Chennai,16/1/21,30,22.1,25.6,32.6,22.1,26.4,21.2,77.6,0,0,0,,0,0,25.9,18.4,78.3,1010.5,36.4,5.5,224.7,19.5,8,,2021-01-16 6:35:22,2021-01-16 18:02:02,0.1,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,AUCE,43278099999"
Chennai,17/1/21,30,21,25.4,31.3,21,25.9,19.8,72.4,0,0,0,,0,0,26.3,16.6,63.3,1011.6,36.7,5.6,234.2,20.2,8,,2021-01-17 6:35:30,2021-01-17 18:02:34,0.13,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,AUCE,43278099999"
Chennai,18/1/21,30,21.4,25.6,31.3,21.4,26.3,20.3,73.9,0,0,0,,0,0,34.2,18.4,59.7,1012.3,40.9,5.8,165.3,14,6,,2021-01-18 6:35:37,2021-01-18 18:03:06,0.16,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,AUCE,43278099999"
Chennai,19/1/21,31,22,26.4,32.4,22,27.2,21,74.1,0,0,0,,0,0,32,22.3,45.4,1011.8,47,5,222.7,19.3,8,,2021-01-19 6:35:42,2021-01-19 18:03:38,0.19,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,AUCE,43278099999"
Chennai,20/1/21,29,24,26.4,32,24,27.6,22.3,78.4,0,0,0,,0,0,27,15.1,28.8,1012.2,57.3,4.3,123.7,10.6,5,,2021-01-20 6:35:47,2021-01-20 18:04:09,0.23,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,AUCE,43278099999"
Chennai,21/1/21,31,24,27.1,36.5,24,29.7,23.8,83.4,0,0,0,,0,0,18,14.8,86.6,1011.7,47.7,4.7,199.7,17.3,7,,2021-01-21 6:35:51,2021-01-21 18:04:40,0.25,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,AUCE,43278099999"
Chennai,22/1/21,32,24.4,27.3,35.8,24.4,29.2,23.6,81.1,0,0,0,,0,0,20.5,18.4,99.7,1011.6,46.4,5.3,213.5,18.4,8,,2021-01-22 6:35:53,2021-01-22 18:05:11,0.29,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,AUCE,43278099999"
Chennai,23/1/21,30.3,23,26.3,32.8,23,27.2,21.6,77,0,0,0,,0,0,22.3,16.6,86,1012.1,32.9,5.6,234.2,20.4,8,,2021-01-23 6:35:54,2021-01-23 18:05:41,0.32,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,AUCE,43278099999"
Chennai,24/1/21,31,23,26.2,32.9,23,27,21.1,75.2,0,0,0,,0,0,19.8,18.4,73.5,1012.8,43.7,4.9,210.3,18.2,8,,2021-01-24 6:35:54,2021-01-24 18:06:10,0.35,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,AUCE,43278099999"
Chennai,25/1/21,31,22.6,26.2,33,22.6,26.9,20.7,73.6,0,0,0,,0,0,20.5,14.8,86.5,1013.2,37.3,4.9,221.3,19.2,8,,2021-01-25 6:35:54,2021-01-25 18:06:39,0.39,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,AUCE,43278099999"
Chennai,26/1/21,30.3,21.8,25.8,31,21.8,26.1,19.5,70.2,0,0,0,,0,0,24.8,16.6,75.3,1012.8,34.4,5.5,253.6,21.9,9,,2021-01-26 6:35:52,2021-01-26 18:07:08,0.42,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,AUCE,43278099999"
Chennai,27/1/21,30,22,25.5,31.3,22,25.9,20,73,0,0,0,,0,0,25.2,16.6,72.4,1013.1,39,4.6,203.6,17.7,7,,2021-01-27 6:35:48,2021-01-27 18:07:36,0.45,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,AUCE,43278099999"
Chennai,28/1/21,30,23,25.9,32.5,23,26.9,21.1,75.6,0,0,0,,0,0,31.3,22.3,71.3,1013.1,53.7,4.1,212.1,18.3,8,,2021-01-28 6:35:44,2021-01-28 18:08:04,0.48,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,AUCE,43278099999"
Chennai,29/1/21,31,23,26.6,33.7,23,27.4,21.1,73.5,0,0,0,,0,0,33.5,20.5,72.7,1013.4,38.3,4.5,229.6,19.8,8,,2021-01-29 6:35:39,2021-01-29 18:08:31,0.5,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,AUCE,43278099999"
Chennai,30/1/21,31,23,26.5,33,23,27.3,21.1,73.8,0,0,0,,0,0,28.4,20.5,69.9,1012.9,39,4.7,239,20.7,8,,2021-01-30 6:35:32,2021-01-30 18:08:58,0.55,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,AUCE,43278099999"
Chennai,31/1/21,31,22,26.4,33.7,22,27.4,21.3,75.4,0,0,0,,0,0,30.6,18.4,76.4,1013.6,34.3,4.7,245,21.2,9,,2021-01-31 6:35:25,2021-01-31 18:09:24,0.59,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,AUCE,43278099999"
Chennai,01/2/21,30.2,23,26.6,32.3,23,27.6,20.6,71.1,0,0,0,,0,0,34.6,24.1,66.6,1015.1,43.9,5.4,236,20.3,8,,2021-02-01 6:35:16,2021-02-01 18:09:49,0.62,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,AUCE,43278099999"
Chennai,02/2/21,30.1,23,26.5,34.1,23,27.7,21,72.9,0,0,0,,0,0,35.6,20.5,75.5,1015.2,49.1,4.8,222.2,19.3,8,,2021-02-02 6:35:07,2021-02-02 18:10:14,0.66,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,AUCE,43278099999"
Chennai,03/2/21,30,23,26.2,30.8,23,26.6,19,65.2,0,0,0,,0,0,34.2,24.1,70.6,1014.9,44.3,5.3,244.8,21.1,8,,2021-02-03 6:34:56,2021-02-03 18:10:38,0.7,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,AUCE,43278099999"
Chennai,04/2/21,30,21,25.2,30.3,21,25.4,18,66.5,0,0,0,,0,0,34.2,22.3,73,1014.9,32.9,5.3,258.4,22.4,9,,2021-02-04 6:34:44,2021-02-04 18:11:02,0.75,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,AUCE,43278099999"
Chennai,05/2/21,29.6,20,24.8,30.4,20,25,17.7,66.4,0,0,0,,0,0,30.6,22.3,62.4,1014.1,39,5.1,250.7,21.5,9,,2021-02-05 6:34:31,2021-02-05 18:11:25,0.77,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,AUCE,43278099999"
Chennai,06/2/21,30,20,24.9,30.3,20,25.1,18.2,68.5,0,0,0,,0,0,33.5,24.1,59.6,1012.9,28.4,5.3,265.8,23,9,,2021-02-06 6:34:17,2021-02-06 18:11:47,0.8,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,AUCE,43278099999"
Chennai,07/2/21,31,20,25.1,31.9,20,25.4,19,71.1,0,0,0,,0,0,35.6,20.5,43.3,1013,26.5,5.1,260.5,22.5,9,,2021-02-07 6:34:03,2021-02-07 18:12:09,0.84,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,AUCE,43278099999"
Chennai,08/2/21,31,19,25.4,30.6,19,25.5,18.4,68.7,0,0,0,,0,0,38.5,27.7,62.7,1013.9,30.9,5.4,251.4,21.9,8,,2021-02-08 6:33:47,2021-02-08 18:12:31,0.87,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,AUCE,43278099999"
Chennai,09/2/21,30,22,25.9,30,22,26,17.3,60.7,0,0,0,,0,0,33.5,21.4,64.3,1013.3,45,5,258.1,22.4,9,,2021-02-09 6:33:30,2021-02-09 18:12:51,0.91,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,AUCE,43278099999,remote"
Chennai,10/2/21,30,22,25.2,30,22,25.3,17.6,64,0,0,0,,0,0,25.6,16.6,64.2,1012.5,38.2,5.2,265.8,23,9,,2021-02-10 6:33:12,2021-02-10 18:13:11,0.95,Partially cloudy,Clearing in the afternoon.,⛅,"VOMM,43279099999,AUCE,43278099999,remote"
Chennai,11/2/21,29,20,24.4,29.1,20,24.4,16.8,65,0,0,0,,0,0,25.6,18.4,92.7,1012.5,30.1,5.1,271.2,23.4,9,,2021-02-11 6:32:53,2021-02-11 18:13:31,0.98,Partially cloudy,Clearing in the afternoon.,⛅,"VOMM,43279099999,AUCE,43278099999,remote"
Chennai,12/2/21,29,20,24.9,29.1,20,25,16.6,61.3,0,0,0,,0,0,25.9,21.6,71.2,1013,35.4,5.5,213.3,18.4,8,,2021-02-12 6:32:33,2021-02-12 18:13:50,0,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,AUCE"
Chennai,13/2/21,30,21,25,30.3,21,25.3,18.7,69.1,0,0,0,,0,0,18.4,18.4,67.1,1014,36,4.7,242.8,20.9,9,,2021-02-13 6:32:13,2021-02-13 18:14:08,0.05,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,AUCE,43278099999"
Chennai,14/2/21,30,21.1,25,30.5,21.1,25.2,18.8,70.7,0,0,0,,0,0,23,16.6,77.7,1013.7,26.9,6.1,247.5,21.4,8,,2021-02-14 6:31:51,2021-02-14 18:14:26,0.08,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,AUCE,43278099999"
Chennai,15/2/21,30,21,25.1,32,21,25.8,19.8,73.4,0,0,0,,0,0,23.8,18.4,89.2,1012.5,31.3,5.7,272.3,23.4,9,,2021-02-15 6:31:28,2021-02-15 18:14:43,0.11,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,AUCE,43278099999"
Chennai,16/2/21,31,20,25.4,31.9,20,25.8,19.3,70.7,0,0,0,,0,0,27.4,14.8,102.6,1012,26.6,5.9,267,22.9,9,,2021-02-16 6:31:05,2021-02-16 18:14:59,0.14,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,AUCE,43278099999,remote"
Chennai,17/2/21,29.4,21.9,25.5,30.7,21.9,25.9,19.2,69.6,0,0,0,,0,0,27,14.8,96.7,1011.9,39.5,5.3,245.8,21.2,9,,2021-02-17 6:30:41,2021-02-17 18:15:15,0.18,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,AUCE,43278099999"
Chennai,18/2/21,29.9,22,25.9,31.3,22,26.3,18.9,66.4,0,0,0,,0,0,37.1,27.7,85.2,1012.7,38.6,5.6,242.7,21,8,,2021-02-18 6:30:16,2021-02-18 18:15:31,0.21,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,AUCE,43278099999"
Chennai,19/2/21,29.5,23,26.1,32.6,23,27.3,21.5,76.5,1.1,100,25,rain,0,0,37.8,25.9,70.3,1012.8,63.8,5,176.6,15.3,6,,2021-02-19 6:29:50,2021-02-19 18:15:46,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,🌧️,"VOMM,43279099999,AUCE,43278099999"
Chennai,20/2/21,28,23,25.2,30.6,23,25.8,21.3,79.4,6.5,100,75,rain,0,0,46.4,27.7,56,1012.9,86.3,4.6,150.2,13,5,,2021-02-20 6:29:23,2021-02-20 18:16:00,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,🌧️,"VOMM,43279099999,AUCE,43278099999,remote"
Chennai,21/2/21,28.3,24,26,30.6,24,26.6,21.4,76.2,21.2,100,54.17,rain,0,0,37.1,27.7,78.1,1013.8,80.2,5.3,139.5,12.1,5,,2021-02-21 6:28:55,2021-02-21 18:16:14,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,🌧️,"VOMM,43279099999,AUCE,43278099999"
Chennai,22/2/21,31.2,23,26.9,34.7,23,28.4,21.9,75.3,0,0,0,,0,0,32,20.5,63.4,1013.6,44.8,5.3,226.8,19.7,8,,2021-02-22 6:28:27,2021-02-22 18:16:27,0.34,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,AUCE,43278099999"
Chennai,23/2/21,31,23,26.4,34.6,23,27.5,21.5,75.6,0,0,0,,0,0,28.1,18.4,75.4,1012.6,31.6,4.6,248.5,21.4,9,,2021-02-23 6:27:58,2021-02-23 18:16:40,0.37,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,AUCE,43278099999"
Chennai,24/2/21,32,22,26.2,32.9,22,26.5,20.1,72,0,0,0,,0,0,19.8,14.8,114.8,1011.7,28.3,4.9,270.8,23.4,9,,2021-02-24 6:27:28,2021-02-24 18:16:52,0.4,Partially cloudy,Partly cloudy throughout the day.,⛅,"VOMM,43279099999,AUCE,43278099999"
