Place,Date,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,icon,description,stations
Mumbai,08/11/18,34.7,23.3,29.4,36.7,23.3,30.4,17.8,51,0,0,0,,0,0,27,17.1,309.2,1010.9,3.1,2.8,229.2,19.7,8,,2018-11-08 6:41:59,2018-11-08 18:02:30,0.02,Clear,☀️,Clear conditions throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,09/11/18,35.7,25.3,30.1,39.4,25.3,32.1,20.7,58.9,0,0,0,,0,0,27,18.9,329.7,1010.2,0.4,2.7,225.6,19.5,8,,2018-11-09 6:42:30,2018-11-09 18:02:09,0.05,Clear,☀️,Clear conditions throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,remote,43060099999"
Mumbai,10/11/18,35.4,24.6,30.3,38.2,24.6,31.8,19.4,54,0,0,0,,0,0,26.6,18.3,335.9,1011,1.5,3.1,226,19.5,8,,2018-11-10 6:43:00,2018-11-10 18:01:49,0.08,Clear,☀️,Clear conditions throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,remote,43060099999"
Mumbai,11/11/18,34.7,23.3,29.3,37.3,23.3,30.4,18.4,53.5,0,0,0,,0,0,27.7,19.6,289.7,1011.9,0.4,2.6,226.6,19.6,8,,2018-11-11 6:43:32,2018-11-11 18:01:30,0.12,Clear,☀️,Clear conditions throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,12/11/18,34.4,21,29.1,35.8,21,29.8,18.2,54.4,0,0,0,,0,0,27.7,19.6,325.5,1011.2,3.2,3.1,227.2,19.6,8,,2018-11-12 6:44:04,2018-11-12 18:01:13,0.15,Clear,☀️,Clear conditions throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,13/11/18,32.3,22.8,28.3,35.8,22.8,29.8,20.1,62.1,0,0,0,,0,0,25.6,18.4,307.8,1010,0.4,2.6,224.9,19.5,8,,2018-11-13 6:44:36,2018-11-13 18:00:57,0.18,Clear,☀️,Clear conditions throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,14/11/18,31.2,23.1,27.6,35.5,23.1,29.7,21.8,71.2,0,0,0,,0,0,28.8,22.9,317.6,1009.9,1.2,2.9,219.3,18.8,8,,2018-11-14 6:45:09,2018-11-14 18:00:42,0.21,Clear,☀️,Clear conditions throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,15/11/18,34.4,23.4,28.9,36.1,23.4,30,19.8,60.8,0,0,0,,0,0,33.5,19.6,344.9,1011.3,0.8,2.9,222.9,19.2,8,,2018-11-15 6:45:42,2018-11-15 18:00:29,0.25,Clear,☀️,Clear conditions throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,16/11/18,35.6,23,29.4,35.2,23,29.5,15.7,45.8,0,0,0,,0,0,42.5,20.7,1,1011.5,0.8,3.4,224.9,19.5,8,,2018-11-16 6:46:15,2018-11-16 18:00:16,0.28,Clear,☀️,Clear conditions throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,17/11/18,34.7,23.1,29.1,35.5,23.1,29.4,16.6,49,0,0,0,,0,0,30.2,19.5,347.1,1010.5,3.1,3.3,223.2,19.3,8,,2018-11-17 6:46:49,2018-11-17 18:00:06,0.31,Clear,☀️,Clear conditions throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,18/11/18,32.7,22.8,28.7,37,22.8,30.3,19.7,59.7,0,0,0,,0,0,24.8,17.1,284.9,1010.7,12.8,2.6,216.8,18.8,8,,2018-11-18 6:47:24,2018-11-18 17:59:56,0.34,Clear,☀️,Clear conditions throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,19/11/18,33.3,24.3,28.8,38.1,24.3,32,22.6,70.3,0,0,0,,0,0,22.3,19.6,246.4,1012.3,30.7,2.2,205,17.8,8,,2018-11-19 6:47:59,2018-11-19 17:59:47,0.37,Partially cloudy,⛅,Partly cloudy throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,20/11/18,33.7,26,29.6,38.4,26,33,22.6,67,0,0,0,,0,0,23.4,15.9,359.7,1013.1,36.4,2.2,198.9,17.2,7,,2018-11-20 6:48:34,2018-11-20 17:59:40,0.4,Partially cloudy,⛅,Partly cloudy throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,21/11/18,34,25.6,30.1,39.1,25.6,32.7,21.3,60.5,0,0,0,,0,0,23.8,18.3,355.9,1012.8,29.8,2.5,203.3,17.5,7,,2018-11-21 6:49:09,2018-11-21 17:59:35,0.44,Partially cloudy,⛅,Partly cloudy throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,remote,43060099999"
Mumbai,22/11/18,35.3,26.4,30.3,38.6,26.4,32.7,21,58.6,0,0,0,,0,0,28.1,17.1,357.2,1012.8,18.4,3,206.8,17.9,8,,2018-11-22 6:49:45,2018-11-22 17:59:30,0.47,Clear,☀️,Clear conditions throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,23/11/18,35.7,25.8,30,35.2,25.8,31,18.5,52.5,0,0,0,,0,0,44.6,22.3,57.4,1014.4,5.8,3,212.4,18.3,8,,2018-11-23 6:50:21,2018-11-23 17:59:27,0.5,Clear,☀️,Clear conditions throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,24/11/18,35.3,24.1,29.3,36.2,24.1,30.2,17.8,51.9,0,0,0,,0,0,27,20.7,2.7,1015.2,0.4,3.1,214.4,18.6,8,,2018-11-24 6:50:57,2018-11-24 17:59:25,0.54,Clear,☀️,Clear conditions throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,25/11/18,33,24,28.8,35,24,29.7,18.5,55.1,0,0,0,,0,0,24.8,16.6,326.9,1014.1,23.2,2.4,205.1,17.8,8,,2018-11-25 6:51:34,2018-11-25 17:59:25,0.57,Partially cloudy,⛅,Partly cloudy throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,26/11/18,34.6,23.8,28.8,37.7,23.8,29.8,18.6,55.6,0,0,0,,0,0,27.7,14.7,71.1,1012,13.6,2.5,209.6,18.2,8,,2018-11-26 6:52:11,2018-11-26 17:59:26,0.61,Clear,☀️,Clear conditions throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,27/11/18,35.7,24.3,29,37.8,24.3,29.3,15.9,47.5,0,0,0,,0,0,27.4,17.7,105.7,1012.3,13.7,2.7,213.7,18.6,8,,2018-11-27 6:52:47,2018-11-27 17:59:28,0.64,Clear,☀️,Clear conditions throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,28/11/18,35,23.1,28.6,34,23.1,28.8,16.1,49.7,0,0,0,,0,0,25.2,19.4,95.9,1013,20.3,2.8,213.6,18.4,8,,2018-11-28 6:53:25,2018-11-28 17:59:31,0.68,Partially cloudy,⛅,Partly cloudy throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,29/11/18,34.7,22.7,28.5,34.8,22.7,28.3,15.7,49.6,0,0,0,,0,0,51.8,19.4,90.7,1014.4,2.6,2.8,214.1,18.5,8,,2018-11-29 6:54:02,2018-11-29 17:59:36,0.71,Clear,☀️,Clear conditions throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,30/11/18,34.5,23.2,28.4,34.9,23.2,28.3,14.8,45.5,0,0,0,,0,0,30.6,17.1,94.8,1014.4,13.4,2.8,211.9,18.3,8,,2018-11-30 6:54:39,2018-11-30 17:59:42,0.75,Clear,☀️,Clear conditions throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,01/12/18,33.9,22.1,28,33.8,22.1,27.8,14.7,46.2,0,0,0,,0,0,38.9,15.2,67.6,1012,27.3,2.9,173.7,14.9,7,,2018-12-01 6:55:16,2018-12-01 17:59:49,0.79,Partially cloudy,⛅,Partly cloudy throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,02/12/18,33.1,22.1,27.3,32.4,22.1,27.4,15.1,48.6,0,0,0,,0,0,23,15.9,124.4,1010.5,21.6,2.8,195.5,16.7,7,,2018-12-02 6:55:54,2018-12-02 17:59:57,0.82,Partially cloudy,⛅,Partly cloudy throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,03/12/18,32.8,22.3,27.5,33.5,22.3,28,17.3,54.7,0,0,0,,0,0,40.7,17.8,39.5,1011,44.7,2.5,182.7,15.8,7,,2018-12-03 6:56:31,2018-12-03 18:00:07,0.86,Partially cloudy,⛅,Partly cloudy throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,04/12/18,34.3,23.4,28.7,35.7,23.4,29.3,17.3,52.1,0,0,0,,0,0,33.5,20.7,90.6,1012.2,47.4,3,182.9,15.7,7,,2018-12-04 6:57:08,2018-12-04 18:00:18,0.89,Partially cloudy,⛅,Partly cloudy throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,05/12/18,32.7,24.3,28.4,34.9,24.3,29.2,18.2,55.1,0,0,0,,0,0,24.1,17.1,348.8,1011.3,20.4,2.7,202.1,17.4,7,,2018-12-05 6:57:45,2018-12-05 18:00:30,0.93,Partially cloudy,⛅,Partly cloudy throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,06/12/18,33,23,28.3,32.6,23,28.2,15.9,48.7,0,0,0,,0,0,25.6,21.3,349,1010.9,0.4,3.5,205.4,17.6,7,,2018-12-06 6:58:22,2018-12-06 18:00:44,0.96,Clear,☀️,Clear conditions throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,07/12/18,32,22.7,27.8,32.9,22.7,28.1,16.1,50,0,0,0,,0,0,27,18.9,298.5,1010.8,20.7,3.1,200.5,17.2,7,,2018-12-07 6:58:59,2018-12-07 18:00:59,0,Partially cloudy,⛅,Partly cloudy throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,08/12/18,32,21.9,27.5,32.5,21.9,27.6,16.1,51.1,0,0,0,,0,0,28.1,18.6,326.7,1011.8,8,3.3,204,17.6,7,,2018-12-08 6:59:36,2018-12-08 18:01:14,0.03,Clear,☀️,Clear conditions throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,09/12/18,30.4,20.6,26.1,30.2,20.6,26.2,15,51.4,0,0,0,,0,0,32,23.5,329.5,1011.6,5.2,2.9,206.9,17.8,7,,2018-12-09 7:00:12,2018-12-09 18:01:31,0.06,Clear,☀️,Clear conditions throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,10/12/18,30.7,19.8,25.8,29.8,19.8,25.5,13.6,49.7,0,0,0,,0,0,28.8,19.5,345.5,1012,1.2,3,209.8,18.1,8,,2018-12-10 7:00:48,2018-12-10 18:01:49,0.1,Clear,☀️,Clear conditions throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,11/12/18,31,18.7,25.5,30.9,18.7,25.4,13.5,49.3,0,0,0,,0,0,33.1,18.8,13.8,1012.6,1.9,2.8,207.7,17.9,8,,2018-12-11 7:01:24,2018-12-11 18:02:09,0.13,Clear,☀️,Clear conditions throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,12/12/18,30.1,21.4,26,31.2,21.4,26.5,17.8,61.4,0,0,0,,0,0,38.9,18.5,357,1013.3,11.9,3.4,200.5,17.2,7,,2018-12-12 7:02:00,2018-12-12 18:02:29,0.16,Clear,☀️,Clear conditions throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,13/12/18,30.6,20.8,26,30.3,20.8,25.9,13.8,48.6,0,0,0,,0,0,61.2,26.3,358.2,1014.4,0.8,3.1,206.2,17.8,8,,2018-12-13 7:02:35,2018-12-13 18:02:50,0.19,Clear,☀️,Clear conditions throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,14/12/18,32.3,23,26.9,31.4,23,26.6,10.9,37.2,0,0,0,,0,0,46.4,24.1,71.5,1014,3.5,3.1,181.3,15.6,6,,2018-12-14 7:03:09,2018-12-14 18:03:13,0.23,Clear,☀️,Clear conditions throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,15/12/18,32,24,27.5,31.6,24,27.2,11.9,38.5,0,0,0,,0,0,50,25.9,77,1013.9,21.9,2.9,189.3,16.3,7,,2018-12-15 7:03:44,2018-12-15 18:03:36,0.25,Partially cloudy,⛅,Partly cloudy throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,16/12/18,32,23.9,27,30.7,23.9,26.8,13,43.1,0,0,0,,0,0,48.2,24.6,56.1,1014.2,5.6,2.8,195.6,17,7,,2018-12-16 7:04:17,2018-12-16 18:04:01,0.29,Clear,☀️,Clear conditions throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,17/12/18,30.9,21,25.2,29.4,21,25,10.5,41,0,0,0,,0,0,36.4,22.5,35.2,1013.8,10,3,206,17.8,8,,2018-12-17 7:04:51,2018-12-17 18:04:26,0.32,Clear,☀️,Clear conditions throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,18/12/18,30.6,20.5,25.5,30,20.5,25.4,12.9,46.7,0,0,0,,0,0,38.5,20.7,21.5,1014.2,1.9,2.9,202.9,17.5,7,,2018-12-18 7:05:23,2018-12-18 18:04:53,0.36,Clear,☀️,Clear conditions throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,19/12/18,29.4,21,24.9,28.7,21,24.7,11.9,45.6,0,0,0,,0,0,36,20.6,36.2,1014.6,7,3.3,211.2,18.2,8,,2018-12-19 7:05:55,2018-12-19 18:05:20,0.39,Clear,☀️,Clear conditions throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,20/12/18,31.1,18.4,24.8,29.6,18.4,24.5,12.1,47.2,0,0,0,,0,0,46.4,21.3,75,1014.3,0.8,4.1,212.2,18.4,8,,2018-12-20 7:06:27,2018-12-20 18:05:48,0.42,Clear,☀️,Clear conditions throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,21/12/18,31.4,19.3,25.8,31.2,19.3,25.9,15.2,53.3,0,0,0,,0,0,38.9,15.9,359.4,1013.4,2,3.2,205.6,17.9,7,,2018-12-21 7:06:57,2018-12-21 18:06:17,0.45,Clear,☀️,Clear conditions throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,22/12/18,32,19.4,26.1,32.1,19.4,26.1,15.1,52.6,0,0,0,,0,0,31.7,17.7,66.7,1012.7,0,3.5,208.3,18,8,,2018-12-22 7:07:27,2018-12-22 18:06:47,0.5,Clear,☀️,Clear conditions throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,23/12/18,32.4,21.1,26.8,32.3,21.1,27,15.5,51,0,0,0,,0,0,42.5,20.2,356.2,1012.9,2.4,3,199.3,17.2,7,,2018-12-23 7:07:57,2018-12-23 18:07:18,0.52,Clear,☀️,Clear conditions throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,24/12/18,31.4,21.7,26.8,31.8,21.7,27.3,17,55.9,0,0,0,,0,0,27.7,16.6,293.9,1012.8,42.6,2.9,193.7,16.8,7,,2018-12-24 7:08:25,2018-12-24 18:07:49,0.55,Partially cloudy,⛅,Partly cloudy throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,25/12/18,31.2,22.3,26.5,31.2,22.3,26.7,17,57.3,0,0,0,,0,0,27,17.6,314.5,1012.9,21.7,2.8,202.2,17.4,7,,2018-12-25 7:08:53,2018-12-25 18:08:21,0.59,Partially cloudy,⛅,Partly cloudy throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,26/12/18,29,19.8,24.4,27.5,19.8,24.2,10.1,42.4,0,0,0,,0,0,34.9,20.6,337.1,1013.7,22.3,3,202.4,17.5,7,,2018-12-26 7:09:20,2018-12-26 18:08:54,0.62,Partially cloudy,⛅,Clearing in the afternoon.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,27/12/18,29.7,16.7,23.4,28,16.7,23,5.9,34.8,0,0,0,,0,0,53.6,22.5,19.3,1013.8,6.5,3.6,218.4,18.9,8,,2018-12-27 7:09:46,2018-12-27 18:09:27,0.66,Clear,☀️,Clear conditions throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,28/12/18,30.3,20,24.5,28.6,20,24.2,6.4,32.5,0,0,0,,0,0,38.5,21.3,56.8,1012.9,5.9,3.1,217.3,18.7,8,,2018-12-28 7:10:11,2018-12-28 18:10:01,0.69,Clear,☀️,Clear conditions throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,29/12/18,31.3,20.3,24.8,29.5,20.3,24.4,5.7,30.3,0,0,0,,0,0,40.7,16.6,57.5,1014.3,8,3.1,215.4,18.6,8,,2018-12-29 7:10:35,2018-12-29 18:10:36,0.75,Clear,☀️,Clear conditions throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,30/12/18,31.7,19.4,24.9,29.5,19.4,24.4,6.7,33.3,0,0,0,,0,0,44.6,20.2,70.1,1016,11.1,2.9,214.8,18.5,8,,2018-12-30 7:10:58,2018-12-30 18:11:11,0.76,Clear,☀️,Clear conditions throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,31/12/18,31.4,19.1,25.1,29.7,19.1,24.8,8.8,37.3,0,0,0,,0,0,27,17.7,43.5,1017,10.7,2.8,212.2,18.4,8,,2018-12-31 7:11:21,2018-12-31 18:11:46,0.8,Clear,☀️,Clear conditions throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,01/1/19,31.7,17.9,24.9,29.9,17.9,24.7,11.2,45.2,0,0,0,,0,0,23,19,128.1,1017,18.4,2.6,203.3,17.5,7,,2019-01-01 7:11:42,2019-01-01 18:12:22,0.83,Clear,☀️,Clear conditions throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,02/1/19,30.7,18.5,24.8,30.4,18.5,24.7,12.8,49,0,0,0,,0,0,29.5,17.1,298.6,1016.7,11.4,2.4,215.6,18.6,8,,2019-01-02 7:12:02,2019-01-02 18:12:59,0.87,Clear,☀️,Clear conditions throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,03/1/19,31.4,18.3,24.8,30.8,18.3,24.6,13.4,52.3,0,0,0,,0,0,31.7,14.7,289.3,1017.2,2.3,2.6,214,18.4,8,,2019-01-03 7:12:21,2019-01-03 18:13:36,0.9,Clear,☀️,Clear conditions throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,04/1/19,32,18.6,25.6,31.6,18.6,25.5,13.1,48,0,0,0,,0,0,24.5,17.1,333.2,1016,1.7,2.6,215.3,18.6,8,,2019-01-04 7:12:39,2019-01-04 18:14:13,0.94,Clear,☀️,Clear conditions throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,05/1/19,30,18.7,24.6,29.3,18.7,24.4,13.8,52.9,0,0,0,,0,0,23,18.4,293.7,1014.8,6.2,2.5,214.3,18.6,8,,2019-01-05 7:12:56,2019-01-05 18:14:50,0.97,Clear,☀️,Clear conditions throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,06/1/19,30.7,17.7,24.4,30,17.7,24.3,14.2,54.9,0,0,0,,0,0,34.9,19.6,338.1,1013.9,1.5,2.6,219.1,19,8,,2019-01-06 7:13:12,2019-01-06 18:15:28,0,Clear,☀️,Clear conditions throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,07/1/19,31.4,18.4,24.9,30.2,18.4,24.6,11.5,44.7,0,0,0,,0,0,36.4,62.8,26.8,1013.7,0.8,3.3,215.9,18.7,8,,2019-01-07 7:13:27,2019-01-07 18:16:06,0.04,Clear,☀️,Clear conditions throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,08/1/19,30.9,20,25,30,20,24.7,10.6,41.9,0,0,0,,0,0,30.2,21.3,346.2,1013.9,3.5,2.7,218.2,18.8,8,,2019-01-08 7:13:40,2019-01-08 18:16:45,0.07,Clear,☀️,Clear conditions throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,09/1/19,29.4,17.6,23.6,28.5,17.6,23.4,12.7,52.2,0,0,0,,0,0,29.2,17,318.8,1013.6,0.8,2.7,221.7,19.1,8,,2019-01-09 7:13:53,2019-01-09 18:17:23,0.11,Clear,☀️,Clear conditions throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,10/1/19,30,18.6,24.5,29,18.6,24.2,12.2,49.1,0,0,0,,0,0,25.2,19.6,313.4,1012.5,1.5,2.5,218.7,19,8,,2019-01-10 7:14:04,2019-01-10 18:18:02,0.14,Clear,☀️,Clear conditions throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,11/1/19,29.4,19,24.2,29.5,19,24.2,14.7,57,0,0,0,,0,0,26.6,21.3,284.7,1013.2,0.8,2.4,219.3,19,8,,2019-01-11 7:14:14,2019-01-11 18:18:40,0.17,Clear,☀️,Clear conditions throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,12/1/19,28.7,18,23.7,29.2,18,23.7,15.3,61.4,0,0,0,,0,0,27,20.6,309.9,1013.5,0.8,2.3,221.2,19.2,8,,2019-01-12 7:14:23,2019-01-12 18:19:19,0.2,Clear,☀️,Clear conditions throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,13/1/19,29.2,17.7,23.8,28.8,17.7,23.7,14.3,56.6,0,0,0,,0,0,37.1,20.1,329.2,1014.1,0.8,2.5,223.2,19.3,8,,2019-01-13 7:14:30,2019-01-13 18:19:58,0.24,Clear,☀️,Clear conditions throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,14/1/19,31.4,18.4,25.2,30.8,18.4,25.1,14.3,53.1,0,0,0,,0,0,32,19.5,353.1,1013.2,0.8,2.5,218.2,18.9,8,,2019-01-14 7:14:36,2019-01-14 18:20:36,0.25,Clear,☀️,Clear conditions throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,15/1/19,32,21.8,27.2,32.2,21.8,27.2,14.2,45.8,0,0,0,,0,0,27.4,20.2,29.1,1013.6,0.8,2.7,217.3,18.8,8,,2019-01-15 7:14:41,2019-01-15 18:21:15,0.3,Clear,☀️,Clear conditions throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,16/1/19,32.5,20.7,26.7,32,20.7,26.7,14.8,49.8,0,0,0,,0,0,35.3,17.8,291.3,1013.8,2,2.6,218.1,18.8,8,,2019-01-16 7:14:45,2019-01-16 18:21:54,0.34,Clear,☀️,Clear conditions throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,17/1/19,31.5,20.4,26.3,32.4,20.4,26.4,15,51.3,0,0,0,,0,0,27.4,18.3,345.6,1012.7,0.4,2.6,221.4,19.2,8,,2019-01-17 7:14:48,2019-01-17 18:22:32,0.37,Clear,☀️,Clear conditions throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,18/1/19,31.4,20.2,26.3,31.1,20.2,26.1,14.1,48.9,0,0,0,,0,0,26.3,22.3,291.7,1012.6,0.4,2.4,223.7,19.4,8,,2019-01-18 7:14:49,2019-01-18 18:23:11,0.4,Clear,☀️,Clear conditions throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,19/1/19,33,20.1,26.8,34.2,20.1,27.1,15.7,52.9,0,0,0,,0,0,20.9,16.6,303.6,1013.3,0.8,2.6,222.3,19.2,8,,2019-01-19 7:14:49,2019-01-19 18:23:49,0.44,Clear,☀️,Clear conditions throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,20/1/19,32.4,21.3,27,33.1,21.3,27.4,17.5,57.7,0,0,0,,0,0,21.6,16.6,296.7,1014,1.1,2.4,223,19.3,8,,2019-01-20 7:14:48,2019-01-20 18:24:27,0.47,Clear,☀️,Clear conditions throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,21/1/19,29.4,21.1,25.2,29.7,21.1,25.4,17.4,63.6,0,0,0,,0,0,24.5,22.3,306.8,1013.2,0.4,2.8,222.7,19.3,8,,2019-01-21 7:14:45,2019-01-21 18:25:05,0.5,Clear,☀️,Clear conditions throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,22/1/19,29,20.7,24.8,29.2,20.7,24.9,18.3,68.8,0,0,0,,0,0,22.3,14.8,243.8,1013.7,19.4,3.2,211.1,18.3,8,,2019-01-22 7:14:41,2019-01-22 18:25:42,0.54,Clear,☀️,Clear conditions throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,23/1/19,27,20.9,24.1,27.5,20.9,24.1,17.1,66.1,0,0,0,,0,0,34.9,21.9,331.9,1014.7,37.1,3.9,196.3,16.9,7,,2019-01-23 7:14:36,2019-01-23 18:26:20,0.57,Partially cloudy,⛅,Clearing in the afternoon.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,24/1/19,27.7,17.8,22.8,28,17.8,22.8,13.6,56.6,0,0,0,,0,0,50,22.3,334.6,1015,0.8,3.2,227.4,19.6,8,,2019-01-24 7:14:30,2019-01-24 18:26:57,0.6,Clear,☀️,Clear conditions throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,25/1/19,27.4,18.1,22.7,26.8,18.1,22.7,8.3,40.4,0,0,0,,0,0,76,29.3,346.8,1015,0,3.6,234.9,20.4,8,,2019-01-25 7:14:22,2019-01-25 18:27:33,0.64,Clear,☀️,Clear conditions throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
Mumbai,26/1/19,28.9,17.3,22.8,28.2,17.3,22.7,8.5,40.7,0,0,0,,0,0,50,21.1,358.2,1015.1,0.8,3.5,230.3,19.9,8,,2019-01-26 7:14:13,2019-01-26 18:28:10,0.67,Clear,☀️,Clear conditions throughout the day.,"43058099999,VABB,VAJJ,43003099999,43057099999,43060099999"
