Place,Date,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,icon,description,stations
Kolkata,02/2/19,28,12,19.9,27.5,12,19.8,11.9,63.9,0,0,0,,0,0,21.6,13,337.5,1014.2,0,3.2,220.2,19.1,8,,6:15:28 AM,5:25:06 PM,0.91,Clear,☀️,Clear conditions throughout the day.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,03/2/19,28.1,12,21,27.3,12,20.8,10.9,57,0,0,0,,0,0,27,16.6,353.7,1016.5,0,3.2,223.3,19.4,8,,6:15:04 AM,5:25:45 PM,0.95,Clear,☀️,Clear conditions throughout the day.,"42807099999,42811099999,42805099999,VECC,42812099999,42809099999"
Kolkata,04/2/19,29,15,21,27.8,15,20.8,11,56.3,0,0,0,,0,0,25.9,13,334.9,1017.6,1,3.5,222.9,19.3,8,,6:14:39 AM,5:26:23 PM,0.98,Clear,☀️,Clear conditions throughout the day.,"42807099999,42811099999,VECC,42812099999,42809099999"
Kolkata,05/2/19,27.1,14,20.2,26.9,14,20.2,11.1,57.9,0,0,0,,0,0,30.6,18.4,335.5,1016,2.5,3.6,228.3,19.8,8,,6:14:12 AM,5:27:01 PM,0,Clear,☀️,Clear conditions throughout the day.,"42807099999,42811099999,42805099999,VECC,42812099999,42809099999"
Kolkata,06/2/19,29,13,20.4,28,13,20.3,11.7,61.4,0,0,0,,0,0,23,11.2,331.3,1013.3,0,3,223.5,19.4,8,,6:13:44 AM,5:27:38 PM,0.05,Clear,☀️,Clear conditions throughout the day.,"42807099999,42811099999,42805099999,VECC,42812099999,42809099999"
Kolkata,07/2/19,29.2,15,22.2,28.9,15,22.2,14.4,63.6,0,0,0,,0,0,16.6,11.2,107.7,1013.8,1.8,2.9,222.3,19.2,8,,6:13:15 AM,5:28:15 PM,0.08,Clear,☀️,Clear conditions throughout the day.,"42807099999,42811099999,42805099999,VECC,42812099999,42809099999"
Kolkata,08/2/19,30,17,23.6,30,17,23.7,16.4,66.2,0,0,0,,0,0,16.9,20.5,31.8,1014,46.2,2.8,204.9,17.8,8,,6:12:45 AM,5:28:52 PM,0.11,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,09/2/19,26.2,18,21.8,26.2,18,21.8,16.5,72.6,0.656,100,8.33,rain,0,0,34.9,20.5,10.3,1014.5,54.8,3.1,179.8,15.5,6,,6:12:14 AM,5:29:28 PM,0.15,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,10/2/19,24.9,15,19.7,24.9,15,19.7,11.1,61,0,0,0,,0,0,36,22.3,341.5,1018.1,14,4.2,235.4,20.4,8,,6:11:41 AM,5:30:04 PM,0.18,Clear,☀️,Clear conditions throughout the day.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,11/2/19,25.7,13,19.2,25.7,13,19.2,10.4,58.8,0,0,0,,0,0,32.4,20.5,343.8,1017.9,1.1,3.8,236.4,20.3,8,,6:11:07 AM,5:30:39 PM,0.22,Clear,☀️,Clear conditions throughout the day.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,12/2/19,27,14,20.2,26.5,14,20.2,10.7,57.8,0,0,0,,0,0,30.6,18.4,344.1,1018.5,0.6,3.8,234.5,20.2,8,,6:10:33 AM,5:31:14 PM,0.25,Clear,☀️,Clear conditions throughout the day.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,13/2/19,28.1,15,21.1,27.4,15,21,11.4,56.4,0,0,0,,0,0,23.8,16.6,343.8,1017.7,0,3.5,233,20,8,,6:09:57 AM,5:31:48 PM,0.25,Clear,☀️,Clear conditions throughout the day.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,14/2/19,30,15,22.2,29.4,15,22.1,13,58.6,0,0,0,,0,0,20.9,11.2,337.1,1015.2,0,3.3,232.4,20,8,,6:09:20 AM,5:32:22 PM,0.32,Clear,☀️,Clear conditions throughout the day.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,15/2/19,31,16,23.3,31,16,23.3,15,62,0,0,0,,0,0,19.1,16.6,342.4,1014.5,1.7,2.9,233.2,20.1,8,,6:08:42 AM,5:32:55 PM,0.35,Clear,☀️,Clear conditions throughout the day.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,16/2/19,28,19,22.3,28.3,19,22.3,15.9,68.3,0,0,0,,0,0,31.7,18.4,289.2,1014,36.3,3.4,109,9.4,6,,6:08:03 AM,5:33:28 PM,0.39,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,17/2/19,29,18,22.9,28.6,18,22.9,15.4,65.1,0,0,0,,0,0,36,14.8,304.6,1010.9,15.1,3.4,194.6,16.7,7,,6:07:23 AM,5:34:00 PM,0.42,Clear,☀️,Clear conditions throughout the day.,"42807099999,42714099999,42811099999,42805099999,VECC,42812099999,42809099999"
Kolkata,18/2/19,27.1,14,21.2,26.8,14,21.1,12.2,59.1,0,0,0,,0,0,29.5,14.8,1.7,1011,3.3,3.5,239.3,20.8,8,,6:06:42 AM,5:34:32 PM,0.45,Clear,☀️,Clear conditions throughout the day.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,19/2/19,32,15,23.6,31.3,15,23.5,15.6,64.6,0,0,0,,0,0,23.8,14.8,221.9,1012.7,3.6,3.2,234,20.1,8,,6:06:01 AM,5:35:04 PM,0.5,Clear,☀️,Clear conditions throughout the day.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,20/2/19,33,21,25.7,32.6,21,25.8,17.3,62.8,0,0,0,,0,0,28.8,13,253.9,1015.3,12.2,3.2,207.3,18.1,8,,6:05:18 AM,5:35:35 PM,0.52,Clear,☀️,Clear conditions throughout the day.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,21/2/19,33,20,25.6,32.6,20,25.4,15.8,58,0,0,0,,0,0,20.9,11.2,337.1,1015.7,0,3.3,231.2,19.8,9,,6:04:35 AM,5:36:05 PM,0.55,Clear,☀️,Clear conditions throughout the day.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,22/2/19,35,20,27,36.9,20,28.1,20.2,69.6,0,0,0,,0,0,22,11.2,219.4,1012,11.4,3.3,237.6,20.5,8,,6:03:50 AM,5:36:35 PM,0.59,Clear,☀️,Clear conditions throughout the day.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,23/2/19,34,23.3,28,36.5,23.3,28.9,19.4,61.2,0,0,0,,0,0,29.2,20.5,316.5,1009.7,11.6,3.6,229.7,19.9,8,,6:03:05 AM,5:37:05 PM,0.62,Clear,☀️,Clear conditions throughout the day.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,24/2/19,32,20,26,31,20,25.8,15.3,54.5,0,0,0,,0,0,27,14.8,5.2,1010,10.9,3.7,242.4,21.1,8,,6:02:19 AM,5:37:34 PM,0.65,Clear,☀️,Clear conditions throughout the day.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,25/2/19,25,16,20.4,25,16,20.4,17.5,84.5,17.297,100,12.5,rain,0,0,39.6,40.7,253.4,1010.8,66,3,176,15.1,7,,6:01:32 AM,5:38:03 PM,0.69,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain clearing later.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,26/2/19,24.7,19,20.5,24.7,19,20.5,19,91.6,28.723,100,20.83,rain,0,0,43.6,25.9,130.1,1010.5,67.6,2.7,85.7,7.4,3,,6:00:45 AM,5:38:31 PM,0.75,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,27/2/19,27,17,21.2,29.2,17,21.5,18.8,87,37.754,100,16.67,rain,0,0,42.5,22.3,165.9,1009.6,65.7,3.3,171.5,14.8,7,,5:59:57 AM,5:38:59 PM,0.75,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with a chance of rain throughout the day.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,28/2/19,23,18.9,20.7,23,18.9,20.7,18.7,88.6,36.104,100,12.5,rain,0,0,29.5,18.4,12.2,1011.1,60.8,3.2,133.2,11.4,5,,5:59:08 AM,5:39:26 PM,0.79,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain clearing later.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,01/3/19,25.3,17,20.6,25.3,17,20.6,13.6,67.3,0,0,0,,0,0,29.5,18.4,0.1,1014.3,7.2,3.8,254.5,21.9,9,,5:58:18 AM,5:39:53 PM,0.82,Clear,☀️,Clear conditions throughout the day.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,02/3/19,27,14,20.4,26.7,14,20.3,12,62.5,0,0,0,,0,0,22,13,360,1014,0,3.6,259.5,22.3,9,,5:57:28 AM,5:40:20 PM,0.85,Clear,☀️,Clear conditions throughout the day.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,03/3/19,28,15,22.2,27.8,15,22.1,14.1,62.7,0,0,0,,0,0,19.4,11.2,278.5,1011.1,26.9,3.4,245.6,21.1,9,,5:56:37 AM,5:40:46 PM,0.89,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,04/3/19,28.7,21,24.4,31.9,21,25.2,21,82.3,0,0,0,,0,0,31.7,18.4,170.6,1007.9,59.9,2.7,159.2,13.6,5,,5:55:46 AM,5:41:12 PM,0.92,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,05/3/19,28,21,24.7,31.3,21,25.4,21.5,83.3,9.809,100,12.5,rain,0,0,22.7,14.8,64.3,1006.8,68.5,3.2,116.3,10,6,,5:54:54 AM,5:41:38 PM,0.95,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain clearing later.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,06/3/19,29.2,20,24.4,30.2,20,24.8,20.4,80.1,0,0,0,,0,0,21.6,13,18.2,1008.6,52.5,2.5,213,18.3,8,,5:54:01 AM,5:42:03 PM,0,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,07/3/19,28.2,20,23.5,27.9,20,23.5,15.9,65.2,0,0,0,,0,0,30.6,22.3,2.3,1010.5,23.1,3.2,239.4,20.6,9,,5:53:08 AM,5:42:28 PM,0.02,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,08/3/19,30,18,23.9,29.2,18,23.7,14,57.5,0,0,0,,0,0,19.8,13,323.6,1011.9,0,3.8,265.3,23.1,9,,5:52:15 AM,5:42:53 PM,0.06,Clear,☀️,Clear conditions throughout the day.,"42807099999,42714099999,42811099999,42805099999,VECC,42812099999,42809099999"
Kolkata,09/3/19,31.5,19,25.2,29.9,19,24.8,14,53.9,0,0,0,,0,0,19.8,13,223,1011.9,0,3.8,267.9,23.3,9,,5:51:21 AM,5:43:17 PM,0.09,Clear,☀️,Clear conditions throughout the day.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,10/3/19,31,20,25.9,36.5,20,27.6,22,79.9,0,0,0,,0,0,41,24.1,182.7,1011.7,36.2,3.3,225,19.6,9,,5:50:27 AM,5:43:41 PM,0.13,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,11/3/19,32.2,24,28,37.9,24,30.9,23.4,77,0,0,0,,0,0,26.6,13,149.8,1012.4,45.1,3.1,210.3,18.2,8,,5:49:32 AM,5:44:04 PM,0.16,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,12/3/19,35,24,28.7,38.5,24,30.9,22.6,72,0,0,0,,0,0,23.8,13,231.6,1011.9,33.4,3.3,251.3,21.7,9,,5:48:37 AM,5:44:28 PM,0.19,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,13/3/19,35,25,29.2,43.3,25,32.5,23.8,74.7,0.4,100,8.33,rain,0,0,24.8,20.5,241.2,1012.1,32.8,3.3,254.9,21.9,9,,5:47:41 AM,5:44:51 PM,0.23,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,14/3/19,35,23.7,29.4,36.3,23.7,31.1,21.5,66.9,0.821,100,4.17,rain,0,0,46.4,27.7,342.9,1013.1,32.5,3.3,242.2,21,9,,5:46:46 AM,5:45:14 PM,0.25,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with late afternoon rain.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,15/3/19,34,23,27.1,36.8,23,28.6,21.4,73.1,3.283,100,4.17,rain,0,0,32.8,24.1,325.3,1013.8,73.4,3.5,241.1,20.8,9,,5:45:50 AM,5:45:37 PM,0.3,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with late afternoon rain.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,16/3/19,33,23,27,34.6,23,27.6,19.1,64,0.163,100,8.33,rain,0,0,23.4,18.4,250.4,1013.1,43.1,3.7,243.6,21,9,,5:44:53 AM,5:45:59 PM,0.33,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain clearing later.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999,remote"
Kolkata,17/3/19,34,19,26.9,39.4,19,28.6,21,72,28.727,100,4.17,rain,0,0,51.8,27.7,149.1,1012.9,46.8,3.3,261.2,22.5,9,,5:43:57 AM,5:46:21 PM,0.37,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with late afternoon rain.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,18/3/19,31,20,24.7,32.4,20,25.1,19.1,72.9,1.035,100,8.33,rain,0,0,34.2,14.8,262,1012.6,46.8,3.5,139.5,12,7,,5:43:00 AM,5:46:44 PM,0.4,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with morning rain.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,19/3/19,33,23,27.3,35.3,23,28.3,20.6,68.7,0,0,0,,0,0,28.8,14.8,232.8,1009.7,24.5,3.5,201.7,17.4,8,,5:42:03 AM,5:47:06 PM,0.44,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,20/3/19,33,24,27.9,39.2,24,30,22.9,75.7,0,0,0,,0,0,22.7,18.4,206.4,1009.9,34.8,3.2,261.8,22.6,9,,5:41:06 AM,5:47:27 PM,0.47,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,21/3/19,35,24.7,29.1,38.5,24.7,31,22,68.3,0,0,0,,0,0,25.6,18.4,198.9,1010.6,18,3.4,266.8,23.1,9,,5:40:09 AM,5:47:49 PM,0.5,Clear,☀️,Clear conditions throughout the day.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,22/3/19,35,23,28,40.6,23,30.1,23,76.7,15.595,100,4.17,rain,0,0,31.3,25.5,218.9,1009.9,38.3,3.4,250.2,21.6,9,,5:39:12 AM,5:48:11 PM,0.54,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with late afternoon rain.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,23/3/19,35,23,28.1,33.7,23,28.3,18.2,60.3,0.085,100,4.17,rain,0,0,28.1,14.8,298.5,1010,7.5,3.7,284.2,24.4,9,,5:38:14 AM,5:48:32 PM,0.57,Rain,🌧️,Clear conditions throughout the day with morning rain.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,24/3/19,34,22.8,27.8,31.9,22.8,27.1,13.1,44.9,0,0,0,,0,0,19.8,13,299.2,1010.2,0.1,3.9,293.4,25.3,10,,5:37:17 AM,5:48:53 PM,0.6,Clear,☀️,Clear conditions throughout the day.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,25/3/19,36,21,28.3,35.1,21,28.3,16.5,53,0,0,0,,0,0,20.5,11.2,266.6,1010,0,3.4,288.4,24.9,10,,5:36:20 AM,5:49:15 PM,0.64,Clear,☀️,Clear conditions throughout the day.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,26/3/19,35,24,28.1,39.5,24,29.4,19.6,62,0,0,0,,0,0,34.2,31.7,296.6,1011.3,27.2,3.4,264.5,22.8,9,,5:35:22 AM,5:49:36 PM,0.67,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,42811099999,42805099999,VECC,42812099999,42809099999"
Kolkata,27/3/19,32.7,21,27,33.8,21,27.7,17.9,58.7,0,0,0,,0,0,18.7,14.8,209.2,1012.9,32.5,3.8,250.5,21.6,9,,5:34:25 AM,5:49:57 PM,0.7,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,28/3/19,33.5,24,28.6,38.1,24,31.5,22.6,71.1,0,0,0,,0,0,21.6,13,190.6,1011.5,30.9,3.5,252.7,21.8,8,,5:33:28 AM,5:50:18 PM,0.75,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,29/3/19,34,25,29,38.3,25,32.1,23.6,74.5,0,0,0,,0,0,36.7,24.1,193.6,1008.6,28.7,3.8,249.8,21.6,8,,5:32:30 AM,5:50:39 PM,0.77,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,30/3/19,34,25.7,29.3,40.6,25.7,33.6,24.6,77.2,0,0,0,,0,0,28.4,18.4,188.7,1007.3,35.1,3.4,247.5,21.3,9,,5:31:33 AM,5:51:00 PM,0.8,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,31/3/19,34,26.9,29.7,45.3,30.6,36.7,26.1,81.7,0,0,0,,0,0,37.8,27.7,188.3,1006.7,44.6,3.7,261.2,22.7,9,,5:30:36 AM,5:51:21 PM,0.83,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,01/4/19,31.9,23,27.8,36.7,23,31,23.1,76.5,0,0,0,,0,0,39.2,29.5,132,1008.6,45.8,3.9,238.4,20.6,9,,5:29:39 AM,5:51:42 PM,0.87,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,02/4/19,34,25.9,29.5,43.5,25.9,35.1,25.4,79.7,0.109,100,4.17,rain,0,0,41.8,22.3,181.3,1007.7,44.5,3.7,244.4,21.1,8,,5:28:43 AM,5:52:04 PM,0.9,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with morning rain.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,03/4/19,35,25,29.6,43.8,25,34.9,25.1,78.3,0,0,0,,0,0,28.8,25.9,165.3,1008.9,44.6,3.5,255.6,22,9,,5:27:46 AM,5:52:25 PM,0.93,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,04/4/19,33,26,29.2,42.1,26,34.7,25.3,80.1,0,0,0,,0,0,35.6,25.9,179.6,1009.5,51,3.8,242.9,21,9,,5:26:50 AM,5:52:46 PM,0.96,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,05/4/19,33,25,28.8,43.8,25,33.9,24.7,78.9,6.566,100,4.17,rain,0,0,29.5,46.4,176.3,1008.6,62,3.7,231.8,20,8,,5:25:54 AM,5:53:07 PM,0,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with late afternoon rain.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,06/4/19,34,20,27,39.4,20,29.2,21.1,71.8,20.711,100,8.33,rain,0,0,26.6,35.3,215.4,1009.4,44.1,3.6,196,17.1,9,,5:24:59 AM,5:53:29 PM,0.03,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,07/4/19,32.1,20,26.1,35.5,20,27.7,21,74.9,0.242,100,4.17,rain,0,0,37.1,20.5,167.4,1009.1,46.9,3.9,229,19.8,9,,5:24:03 AM,5:53:50 PM,0.07,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with morning rain.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,08/4/19,32,25,28.4,34.9,25,30,20.8,64.9,0,0,0,,0,0,38.9,198.4,200.9,1007.3,43.6,4,218.4,19,9,,5:23:08 AM,5:54:11 PM,0.1,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,09/4/19,33,19,27.1,42.1,19,29.7,22.1,75.7,13.132,100,4.17,rain,0,0,46.4,27.7,185.2,1007.3,43.4,3.5,250.5,21.6,9,,5:22:14 AM,5:54:33 PM,0.14,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with late afternoon rain.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,10/4/19,31.6,21.3,26.7,37.8,21.3,29.6,22.8,80.1,6.576,100,8.33,rain,0,0,36.4,25.9,176.8,1009.1,50.4,3.6,214.6,18.5,9,,5:21:19 AM,5:54:55 PM,0.17,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with rain clearing later.,"42807099999,42811099999,42805099999,VECC,42812099999,42809099999"
Kolkata,11/4/19,34,26,29.3,43.5,26,34.5,25.6,81.4,0,0,0,,0,0,27,22.3,167.7,1007.8,56,3.7,215.4,18.8,8,,5:20:25 AM,5:55:17 PM,0.21,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,12/4/19,34.4,26,29.7,47.3,26,36.1,25.9,81.1,0,0,0,,0,0,24.5,16.6,159.3,1007.4,46.6,3.6,227.3,19.7,8,,5:19:32 AM,5:55:39 PM,0.24,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,13/4/19,36,25,29.6,48.7,25,34.3,24.2,74.5,0,0,0,,0,0,32,22.3,145.2,1007.5,29,3.7,245,21.3,9,,5:18:39 AM,5:56:01 PM,0.25,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,14/4/19,35,24,29.9,46.7,24,36.1,25.4,78,0,0,0,,0,0,27.7,22.3,178.5,1007.3,37.8,3.8,281.5,24.3,9,,5:17:47 AM,5:56:23 PM,0.32,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,15/4/19,37,27,30.9,50.2,31.2,39.8,26.9,80.2,0,0,0,,0,0,30.2,25.9,180.4,1006.1,40.1,3.7,291.5,25,10,,5:16:55 AM,5:56:46 PM,0.35,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,16/4/19,36.7,23,30.6,55,23,38.9,26.2,78.8,0.164,100,4.17,rain,0,0,22.7,27.7,140.7,1006.9,37.5,3.6,287.5,24.8,9,,5:16:03 AM,5:57:08 PM,0.39,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with late afternoon rain.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,17/4/19,36,24,29.4,43.2,24,32.4,22.5,68,0,0,0,,0,0,42.5,14.8,7.9,1009.5,28.3,3.7,245.7,21.1,9,,5:15:12 AM,5:57:31 PM,0.42,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,18/4/19,35,24.7,29.6,36.9,24.7,30.8,20,58.8,0,0,0,,0,0,20.5,18.4,342.9,1009.3,10.7,4.1,289.3,24.9,10,,5:14:22 AM,5:57:54 PM,0.46,Clear,☀️,Clear conditions throughout the day.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,19/4/19,34,26,29.2,35.8,26,30.9,20.1,59,0,0,0,,0,0,30.2,18.4,276.3,1008,46.2,3.7,245.2,21.1,8,,5:13:32 AM,5:58:17 PM,0.5,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,20/4/19,37,24,30,38.1,24,31.3,19.1,54.5,0,0,0,,0,0,28.8,16.6,249.4,1006.1,25.9,4.1,289.2,25.2,10,,5:12:43 AM,5:58:40 PM,0.53,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,21/4/19,37,22,29.6,44.5,22,33.3,22.5,67.8,2.462,100,4.17,rain,0,0,46.4,27.7,216.2,1005.6,37.8,3.6,268.5,23.1,9,,5:11:54 AM,5:59:04 PM,0.56,"Rain, Partially cloudy",🌧️,Becoming cloudy in the afternoon with late afternoon rain.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,22/4/19,33.4,22,27.9,37,22,29.9,21.3,69.8,0.865,100,4.17,rain,0,0,17.3,14.8,135.8,1006.1,28.9,3.7,294.2,25.4,10,,5:11:07 AM,5:59:28 PM,0.59,"Rain, Partially cloudy",🌧️,Partly cloudy throughout the day with morning rain.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,23/4/19,37,25,30.9,41,25,34,22.7,65,0,0,0,,0,0,22,14.8,167.6,1007.7,24.8,4,270.5,23.3,9,,5:10:19 AM,5:59:52 PM,0.62,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,24/4/19,36,26,31.1,44.7,26,36.1,24,67.9,0,0,0,,0,0,25.6,16.6,172.6,1008.1,29.6,4.1,279.1,24,9,,5:09:33 AM,6:00:16 PM,0.66,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
Kolkata,25/4/19,36,27.9,31.3,46.7,31.3,37.7,24.8,69.6,0,0,0,,0,0,27,22.3,192.6,1007.4,29.8,4.2,282.5,24.4,9,,5:08:47 AM,6:00:40 PM,0.69,Partially cloudy,⛅,Partly cloudy throughout the day.,"42807099999,42714099999,42811099999,VECC,42812099999,42809099999"
